OBJECTID,Join_Count,TARGET_FID,JOIN_FID,AggGrp_20130430,Year,Season,Month,Day,STATIONID,depth_m,biomass_den_kg_m3,pop_den_no_m3,DECLAT_ctr,DECLON_ctr
20552,1,20552,112,large_jellyfish,2010,Fall,10,16,146302,73.517759999999996,0.000000000000000,0.000000000000000,28.992999999999999,-84.831000000000003
20553,1,20553,110,large_jellyfish,2010,Fall,10,15,146297,106.984800000000010,0.000000000000000,0.000000000000000,29.312000000000001,-85.828000000000003
20554,1,20554,32,large_jellyfish,2011,Summer,6,17,162935,24.688800000000001,0.000000000000000,0.000000000000000,26.946000000000002,-82.512000000000000
20555,1,20555,5,large_jellyfish,2011,Summer,6,15,162909,43.525440000000003,0.000000000000000,0.000000000000000,24.837000000000000,-82.299999999999997
20556,1,20556,32,large_jellyfish,2011,Summer,6,17,162928,43.525440000000003,0.000000000000000,0.000000000000000,26.504000000000001,-82.593999999999994
20557,1,20557,23,large_jellyfish,2011,Summer,6,17,162929,66.934079999999994,0.000000000000000,0.000000000000000,26.460000000000001,-82.942999999999998
20558,1,20558,31,large_jellyfish,2011,Summer,6,17,162930,70.225920000000002,0.000000000000000,0.000000000000000,26.579000000000001,-83.019000000000005
20559,1,20559,31,large_jellyfish,2011,Summer,6,17,162931,63.459359999999997,0.000000000000000,0.000000000000000,26.824999999999999,-83.016000000000005
20560,1,20560,32,large_jellyfish,2011,Summer,6,17,162932,46.817279999999997,0.000000000000000,0.000000000000000,26.742000000000001,-82.789000000000001
20561,1,20561,25,large_jellyfish,2011,Summer,6,16,162926,21.762720000000002,0.000000000000000,0.000000000000000,26.071000000000002,-82.016999999999996
20562,1,20562,32,large_jellyfish,2011,Summer,6,17,162934,36.758879999999998,0.000000000000000,0.000000000000000,26.667999999999999,-82.537999999999997
20563,1,20563,17,large_jellyfish,2011,Summer,6,16,162925,27.797760000000000,0.000000000000000,0.000000000000000,25.916000000000000,-82.009000000000000
20564,1,20564,40,large_jellyfish,2011,Summer,6,17,162936,27.797760000000000,0.000000000000000,0.000000000000000,27.059999999999999,-82.623000000000005
20565,1,20565,40,large_jellyfish,2011,Summer,6,18,162937,46.817279999999997,0.000000000000000,0.000000000000000,27.004999999999999,-82.850999999999999
20566,1,20566,39,large_jellyfish,2011,Summer,6,18,162938,50.109119999999997,0.000000000000000,0.000000000000000,27.161999999999999,-83.037000000000006
20567,1,20567,39,large_jellyfish,2011,Summer,6,18,162939,40.050719999999998,0.000000000000000,0.000000000000000,27.297999999999998,-82.980000000000004
20568,1,20568,39,large_jellyfish,2011,Summer,6,18,162940,36.758879999999998,0.000000000000000,0.000000000000000,27.356999999999999,-82.962000000000003
20569,1,20569,49,large_jellyfish,2011,Summer,6,19,162941,33.467039999999997,0.000000000000000,0.000000000000000,27.670999999999999,-83.040000000000006
20570,1,20570,49,large_jellyfish,2011,Summer,6,19,162942,29.809439999999999,0.000000000000000,0.000000000000000,27.678000000000001,-83.031999999999996
20571,1,20571,32,large_jellyfish,2011,Summer,6,17,162933,40.050719999999998,0.000000000000000,0.000000000000000,26.690000000000001,-82.670000000000002
20572,1,20572,10,large_jellyfish,2011,Summer,6,16,162918,63.459359999999997,0.000000000000000,0.000000000000000,25.324999999999999,-82.591999999999999
20573,1,20573,130,large_jellyfish,2011,Summer,7,31,162980,127.101600000000000,0.000000000000000,0.000000000000000,29.609999999999999,-86.251000000000005
20574,1,20574,12,large_jellyfish,2011,Summer,6,15,162911,26.151840000000000,0.000000000000000,0.000000000000000,25.113000000000000,-81.757999999999996
20575,1,20575,12,large_jellyfish,2011,Summer,6,15,162912,21.396960000000000,0.000000000000000,0.000000000000000,25.087000000000000,-81.605000000000004
20576,1,20576,12,large_jellyfish,2011,Summer,6,15,162913,25.420320000000000,0.000000000000000,0.000000000000000,25.187999999999999,-81.656999999999996
20577,1,20577,12,large_jellyfish,2011,Summer,6,15,162914,24.505920000000000,0.000000000000000,0.000000000000000,25.192000000000000,-81.659999999999997
20578,1,20578,12,large_jellyfish,2011,Summer,6,15,162915,22.494240000000001,0.000000000000000,0.000000000000000,25.376999999999999,-81.745000000000005
20579,1,20579,25,large_jellyfish,2011,Summer,6,17,162927,26.700479999999999,0.000000000000000,0.000000000000000,26.381000000000000,-82.337000000000003
20580,1,20580,10,large_jellyfish,2011,Summer,6,16,162917,63.459359999999997,0.000000000000000,0.000000000000000,25.172999999999998,-82.495999999999995
20581,1,20581,49,large_jellyfish,2011,Summer,6,20,162945,43.525440000000003,0.000000000000000,0.000000000000000,27.629000000000001,-83.155000000000001
20582,1,20582,16,large_jellyfish,2011,Summer,6,16,162919,60.167520000000003,0.000000000000000,0.000000000000000,25.523000000000000,-82.531999999999996
20583,1,20583,16,large_jellyfish,2011,Summer,6,16,162920,60.167520000000003,0.000000000000000,0.000000000000000,25.663000000000000,-82.628000000000000
20584,1,20584,16,large_jellyfish,2011,Summer,6,16,162921,63.459359999999997,0.000000000000000,0.000000000000000,25.815999999999999,-82.659000000000006
20585,1,20585,16,large_jellyfish,2011,Summer,6,16,162922,60.167520000000003,0.000000000000000,0.000000000000000,25.890999999999998,-82.563999999999993
20586,1,20586,17,large_jellyfish,2011,Summer,6,16,162923,43.525440000000003,0.000000000000000,0.000000000000000,25.817000000000000,-82.296999999999997
20587,1,20587,17,large_jellyfish,2011,Summer,6,16,162923,43.525440000000003,0.000000000000000,0.000000000000000,25.817000000000000,-82.296999999999997
20588,1,20588,17,large_jellyfish,2011,Summer,6,16,162924,34.747199999999999,0.000000000000000,0.000000000000000,25.783999999999999,-82.069999999999993
20589,1,20589,11,large_jellyfish,2011,Summer,6,15,162916,31.455359999999999,0.000000000000000,0.000000000000000,25.372000000000000,-81.960999999999999
20590,1,20590,110,large_jellyfish,2011,Summer,7,30,162972,66.934079999999994,0.000000000000000,0.000000000000000,29.442000000000000,-85.801000000000002
20591,1,20591,89,large_jellyfish,2011,Summer,6,24,162964,76.992480000000000,0.000000000000000,0.000000000000000,28.937000000000001,-84.784999999999997
20592,1,20592,89,large_jellyfish,2011,Summer,6,24,162965,86.867999999999995,0.000000000000000,0.000000000000000,28.780000000000001,-84.811000000000007
20593,1,20593,88,large_jellyfish,2011,Summer,6,24,162966,117.043200000000000,0.000000000000000,0.000000000000000,28.904000000000000,-85.218000000000004
20594,1,20594,143,large_jellyfish,2011,Summer,7,29,162967,76.992480000000000,0.000000000000000,0.000000000000000,29.992000000000001,-86.224999999999994
20595,1,20595,130,large_jellyfish,2011,Summer,7,29,162968,70.225920000000002,0.000000000000000,0.000000000000000,29.928999999999998,-86.129000000000005
20596,1,20596,130,large_jellyfish,2011,Summer,7,30,162969,70.225920000000002,0.000000000000000,0.000000000000000,29.876999999999999,-86.093999999999994
20597,1,20597,49,large_jellyfish,2011,Summer,6,19,162943,19.751040000000000,0.000000000000000,0.000000000000000,27.866000000000000,-82.995999999999995
20598,1,20598,130,large_jellyfish,2011,Summer,7,30,162971,80.284319999999994,0.000000000000000,0.000000000000000,29.663000000000000,-86.034999999999997
20599,1,20599,114,large_jellyfish,2011,Summer,6,22,162961,26.334720000000001,0.000000000000000,0.000000000000000,29.036000000000001,-83.483999999999995
20600,1,20600,110,large_jellyfish,2011,Summer,7,30,162973,96.926400000000001,0.000000000000000,0.000000000000000,29.201000000000001,-85.462000000000003
20601,1,20601,111,large_jellyfish,2011,Summer,7,30,162974,86.867999999999995,0.000000000000000,0.000000000000000,29.052000000000000,-85.347999999999999
20602,1,20602,88,large_jellyfish,2011,Summer,7,30,162975,117.043200000000000,0.000000000000000,0.000000000000000,28.922000000000001,-85.224000000000004
20603,1,20603,88,large_jellyfish,2011,Summer,7,30,162976,150.510240000000010,0.000000000000000,0.000000000000000,28.873999999999999,-85.263999999999996
20604,1,20604,110,large_jellyfish,2011,Summer,7,31,162977,160.568639999999990,0.000000000000000,0.000000000000000,29.020000000000000,-85.539000000000001
20605,1,20605,130,large_jellyfish,2011,Summer,7,31,162978,106.984800000000010,0.000000000000000,0.000000000000000,29.521000000000001,-86.021000000000001
20606,1,20606,130,large_jellyfish,2011,Summer,7,31,162979,106.984800000000010,0.000000000000000,0.000000000000000,29.584000000000000,-86.048000000000002
20607,1,20607,130,large_jellyfish,2011,Summer,7,30,162970,73.517759999999996,0.000000000000000,0.000000000000000,29.808000000000000,-86.064999999999998
20608,1,20608,67,large_jellyfish,2011,Summer,6,21,162954,130.393440000000000,0.000000000000000,0.000000000000000,28.050999999999998,-84.450000000000003
20609,1,20609,5,large_jellyfish,2011,Summer,6,15,162908,43.525440000000003,0.000000000000000,0.000000000000000,24.870000000000001,-82.269999999999996
20610,1,20610,49,large_jellyfish,2011,Summer,6,20,162946,43.525440000000003,0.000000000000000,0.000000000000000,27.652000000000001,-83.162000000000006
20611,1,20611,48,large_jellyfish,2011,Summer,6,21,162947,76.992480000000000,0.000000000000000,0.000000000000000,27.530999999999999,-83.563999999999993
20612,1,20612,38,large_jellyfish,2011,Summer,6,21,162948,86.867999999999995,0.000000000000000,0.000000000000000,27.359999999999999,-83.694999999999993
20613,1,20613,38,large_jellyfish,2011,Summer,6,21,162949,100.401120000000010,0.000000000000000,0.000000000000000,27.414000000000001,-83.838999999999999
20614,1,20614,37,large_jellyfish,2011,Summer,6,21,162950,130.393440000000000,0.000000000000000,0.000000000000000,27.242000000000001,-83.983999999999995
20615,1,20615,47,large_jellyfish,2011,Summer,6,21,162951,96.926400000000001,0.000000000000000,0.000000000000000,27.591999999999999,-83.912999999999997
20616,1,20616,114,large_jellyfish,2011,Summer,6,22,162963,25.786079999999998,0.000000000000000,0.000000000000000,29.334000000000000,-83.584000000000003
20617,1,20617,46,large_jellyfish,2011,Summer,6,21,162953,143.743680000000010,0.000000000000000,0.000000000000000,27.780000000000001,-84.372000000000000
20618,1,20618,114,large_jellyfish,2011,Summer,6,22,162962,34.381439999999998,0.000000000000000,0.000000000000000,29.190999999999999,-83.739999999999995
20619,1,20619,67,large_jellyfish,2011,Summer,6,21,162955,96.926400000000001,0.000000000000000,0.000000000000000,28.405999999999999,-84.430999999999997
20620,1,20620,68,large_jellyfish,2011,Summer,6,22,162956,86.867999999999995,0.000000000000000,0.000000000000000,28.361000000000001,-84.335999999999999
20621,1,20621,68,large_jellyfish,2011,Summer,6,22,162957,96.926400000000001,0.000000000000000,0.000000000000000,28.282000000000000,-84.310000000000002
20622,1,20622,91,large_jellyfish,2011,Summer,6,22,162958,46.817279999999997,0.000000000000000,0.000000000000000,28.524000000000001,-83.659999999999997
20623,1,20623,91,large_jellyfish,2011,Summer,6,22,162959,43.525440000000003,0.000000000000000,0.000000000000000,28.831000000000000,-83.769999999999996
20624,1,20624,91,large_jellyfish,2011,Summer,6,22,162960,27.797760000000000,0.000000000000000,0.000000000000000,28.981000000000002,-83.450999999999993
20625,1,20625,70,large_jellyfish,2011,Summer,6,19,162944,16.642080000000000,0.000000000000000,0.000000000000000,28.202999999999999,-82.971999999999994
20626,1,20626,47,large_jellyfish,2011,Summer,6,21,162952,100.401120000000010,0.000000000000000,0.000000000000000,27.715000000000000,-84.180999999999997
20627,1,20627,68,large_jellyfish,2011,Summer,6,11,162864,66.934079999999994,0.000000000000000,0.000000000000000,28.286000000000001,-84.024000000000001
20628,1,20628,5,large_jellyfish,2011,Summer,6,15,162910,35.478720000000003,0.000000000000000,0.000000000000000,24.788000000000000,-82.040000000000006
20629,1,20629,90,large_jellyfish,2011,Summer,6,10,162858,53.583840000000002,0.000000000000000,0.000000000000000,28.655000000000001,-83.957999999999998
20630,1,20630,90,large_jellyfish,2011,Summer,6,10,162858,53.583840000000002,0.000000000000000,0.000000000000000,28.655000000000001,-83.957999999999998
20631,1,20631,90,large_jellyfish,2011,Summer,6,10,162859,63.459359999999997,0.000000000000000,0.000000000000000,28.521000000000001,-84.043999999999997
20632,1,20632,68,large_jellyfish,2011,Summer,6,10,162860,66.934079999999994,0.000000000000000,0.000000000000000,28.483000000000001,-84.084000000000003
20633,1,20633,68,large_jellyfish,2011,Summer,6,11,162861,66.934079999999994,0.000000000000000,0.000000000000000,28.442000000000000,-84.064999999999998
20634,1,20634,90,large_jellyfish,2011,Summer,6,10,162856,60.167520000000003,0.000000000000000,0.000000000000000,28.742999999999999,-84.072000000000003
20635,1,20635,68,large_jellyfish,2011,Summer,6,11,162863,66.934079999999994,0.000000000000000,0.000000000000000,28.361000000000001,-83.974000000000004
20636,1,20636,90,large_jellyfish,2011,Summer,6,10,162855,63.459359999999997,0.000000000000000,0.000000000000000,28.696999999999999,-84.155000000000001
20637,1,20637,68,large_jellyfish,2011,Summer,6,11,162865,76.992480000000000,0.000000000000000,0.000000000000000,28.167000000000002,-84.049999999999997
20638,1,20638,68,large_jellyfish,2011,Summer,6,11,162866,73.517759999999996,0.000000000000000,0.000000000000000,28.215000000000000,-83.983000000000004
20639,1,20639,68,large_jellyfish,2011,Summer,6,11,162867,70.225920000000002,0.000000000000000,0.000000000000000,28.228999999999999,-83.882999999999996
20640,1,20640,69,large_jellyfish,2011,Summer,6,11,162868,70.225920000000002,0.000000000000000,0.000000000000000,28.065999999999999,-83.784000000000006
20641,1,20641,69,large_jellyfish,2011,Summer,6,11,162869,60.167520000000003,0.000000000000000,0.000000000000000,28.048999999999999,-83.632999999999996
20642,1,20642,69,large jellyfish,2011,Summer,6,11,162870,56.875680000000003,0.003703007931202,0.617167988533694,28.036999999999999,-83.528999999999996
20643,1,20643,48,large_jellyfish,2011,Summer,6,11,162871,53.583840000000002,0.000000000000000,0.000000000000000,27.908000000000001,-83.424999999999997
20644,1,20644,69,large_jellyfish,2011,Summer,6,11,162862,60.167520000000003,0.000000000000000,0.000000000000000,28.399999999999999,-83.835999999999999
20645,1,20645,111,large_jellyfish,2011,Summer,6,9,162847,46.817279999999997,0.000000000000000,0.000000000000000,29.422999999999998,-85.260000000000005
20646,1,20646,142,large_jellyfish,2011,Summer,6,8,162838,96.926400000000001,0.000000000000000,0.000000000000000,30.094999999999999,-86.712999999999994
20647,1,20647,143,large_jellyfish,2011,Summer,6,8,162839,46.817279999999997,0.000000000000000,0.000000000000000,30.256000000000000,-86.171000000000006
20648,1,20648,143,large_jellyfish,2011,Summer,6,9,162840,36.758879999999998,0.000000000000000,0.000000000000000,30.218000000000000,-85.966999999999999
20649,1,20649,143,large_jellyfish,2011,Summer,6,9,162842,53.583840000000002,0.000000000000000,0.000000000000000,30.071000000000002,-86.013999999999996
20650,1,20650,80,large_jellyfish,2011,Fall,10,5,164806,60.167520000000003,0.000000000000000,0.000000000000000,28.765999999999998,-92.051000000000002
20651,1,20651,131,large_jellyfish,2011,Summer,6,9,162844,24.505920000000000,0.000000000000000,0.000000000000000,29.728999999999999,-85.445999999999998
20652,1,20652,90,large_jellyfish,2011,Summer,6,10,162857,56.875680000000003,0.000000000000000,0.000000000000000,28.704999999999998,-84.022999999999996
20653,1,20653,132,large_jellyfish,2011,Summer,6,9,162846,23.408639999999998,0.000000000000000,0.000000000000000,29.552000000000000,-85.201999999999998
20654,1,20654,49,large_jellyfish,2011,Summer,6,11,162873,60.167520000000003,0.000000000000000,0.000000000000000,27.646000000000001,-83.356999999999999
20655,1,20655,111,large_jellyfish,2011,Summer,6,9,162848,60.167520000000003,0.000000000000000,0.000000000000000,29.233000000000001,-85.150999999999996
20656,1,20656,111,large_jellyfish,2011,Summer,6,9,162849,60.167520000000003,0.000000000000000,0.000000000000000,29.012000000000000,-85.046999999999997
20657,1,20657,112,large_jellyfish,2011,Summer,6,10,162850,70.225920000000002,0.000000000000000,0.000000000000000,28.992999999999999,-84.718999999999994
20658,1,20658,89,large_jellyfish,2011,Summer,6,10,162851,73.517759999999996,0.000000000000000,0.000000000000000,28.896999999999998,-84.629999999999995
20659,1,20659,89,large_jellyfish,2011,Summer,6,10,162852,66.934079999999994,0.000000000000000,0.000000000000000,28.899000000000001,-84.477000000000004
20660,1,20660,90,large_jellyfish,2011,Summer,6,10,162853,53.583840000000002,0.000000000000000,0.000000000000000,28.879000000000001,-84.254000000000005
20661,1,20661,90,large_jellyfish,2011,Summer,6,10,162854,53.583840000000002,0.000000000000000,0.000000000000000,28.867999999999999,-84.228999999999999
20662,1,20662,131,large_jellyfish,2011,Summer,6,9,162845,35.844479999999997,0.000000000000000,0.000000000000000,29.507999999999999,-85.596000000000004
20663,0,20663,-1,large jellyfish,2011,Summer,6,14,162900,147.218400000000000,0.030919213614954,1.545960680747720,24.486000000000001,-83.234999999999999
20664,1,20664,14,large_jellyfish,2011,Summer,6,13,162892,120.335040000000010,0.000000000000000,0.000000000000000,25.571999999999999,-83.462000000000003
20665,1,20665,15,large_jellyfish,2011,Summer,6,13,162893,103.692960000000000,0.000000000000000,0.000000000000000,25.533000000000001,-83.209999999999994
20666,1,20666,9,large_jellyfish,2011,Summer,6,13,162894,113.751360000000010,0.000000000000000,0.000000000000000,25.263000000000002,-83.343999999999994
20667,1,20667,8,large jellyfish,2011,Summer,6,13,162895,120.335040000000010,0.060655431230728,1.263654817306830,25.222000000000001,-83.396000000000001
20668,1,20668,8,large jellyfish,2011,Summer,6,14,162896,130.393440000000000,0.013692794600908,1.369279460090830,25.048999999999999,-83.536000000000001
20669,1,20669,8,large_jellyfish,2011,Summer,6,14,162897,133.868159999999990,0.000000000000000,0.000000000000000,25.023000000000000,-83.590000000000003
20670,1,20670,48,large_jellyfish,2011,Summer,6,11,162872,56.875680000000003,0.000000000000000,0.000000000000000,27.699999999999999,-83.376999999999995
20671,1,20671,3,large_jellyfish,2011,Summer,6,14,162899,117.043200000000000,0.000000000000000,0.000000000000000,24.574000000000002,-83.319000000000003
20672,1,20672,14,large_jellyfish,2011,Summer,6,13,162889,117.043200000000000,0.000000000000000,0.000000000000000,25.966000000000001,-83.450000000000003
20673,1,20673,3,large_jellyfish,2011,Summer,6,14,162901,76.992480000000000,0.000000000000000,0.000000000000000,24.797999999999998,-82.915000000000006
20674,1,20674,10,large jellyfish,2011,Summer,6,14,162902,76.992480000000000,1.236479197091880,345.879991618943000,25.116000000000000,-82.798000000000002
20675,1,20675,10,large jellyfish,2011,Summer,6,14,162903,70.225920000000002,0.001524067572971,2.286101359455990,25.045999999999999,-82.686000000000007
20676,1,20676,4,large_jellyfish,2011,Summer,6,14,162904,63.459359999999997,0.000000000000000,0.000000000000000,24.956000000000000,-82.626999999999995
20677,1,20677,4,large_jellyfish,2011,Summer,6,15,162905,50.109119999999997,0.000000000000000,0.000000000000000,24.780999999999999,-82.519999999999996
20678,1,20678,5,large jellyfish,2011,Summer,6,15,162906,46.817279999999997,0.003810168932427,0.476271116553334,24.917000000000002,-82.319999999999993
20679,1,20679,5,large_jellyfish,2011,Summer,6,15,162907,43.525440000000003,0.000000000000000,0.000000000000000,24.920999999999999,-82.251000000000005
20680,1,20680,3,large_jellyfish,2011,Summer,6,14,162898,117.043200000000000,0.000000000000000,0.000000000000000,24.739999999999998,-83.319999999999993
20681,1,20681,30,large_jellyfish,2011,Summer,6,12,162882,150.510240000000010,0.000000000000000,0.000000000000000,26.547999999999998,-83.832999999999998
20682,1,20682,131,large_jellyfish,2011,Summer,6,9,162843,23.042880000000000,0.000000000000000,0.000000000000000,29.742000000000001,-85.445999999999998
20683,1,20683,49,large_jellyfish,2011,Summer,6,12,162874,56.875680000000003,0.000000000000000,0.000000000000000,27.550999999999998,-83.269999999999996
20684,1,20684,49,large_jellyfish,2011,Summer,6,12,162875,60.167520000000003,0.000000000000000,0.000000000000000,27.515000000000001,-83.272999999999996
20685,1,20685,39,large_jellyfish,2011,Summer,6,12,162876,50.109119999999997,0.000000000000000,0.000000000000000,27.396999999999998,-83.161000000000001
20686,1,20686,31,large_jellyfish,2011,Summer,6,12,162877,80.284319999999994,0.000000000000000,0.000000000000000,26.913000000000000,-83.257999999999996
20687,1,20687,31,large_jellyfish,2011,Summer,6,12,162878,76.992480000000000,0.000000000000000,0.000000000000000,26.876000000000001,-83.188000000000002
20688,1,20688,31,large_jellyfish,2011,Summer,6,12,162879,83.576160000000002,0.000000000000000,0.000000000000000,26.797999999999998,-83.278999999999996
20689,1,20689,15,large_jellyfish,2011,Summer,6,13,162891,110.459520000000000,0.000000000000000,0.000000000000000,25.821999999999999,-83.349999999999994
20690,1,20690,30,large_jellyfish,2011,Summer,6,12,162881,150.510240000000010,0.000000000000000,0.000000000000000,26.584000000000000,-83.828999999999994
20691,1,20691,14,large_jellyfish,2011,Summer,6,13,162890,130.393440000000000,0.000000000000000,0.000000000000000,25.873000000000001,-83.575000000000003
20692,1,20692,30,large_jellyfish,2011,Summer,6,12,162883,117.043200000000000,0.000000000000000,0.000000000000000,26.524000000000001,-83.616000000000000
20693,1,20693,22,large_jellyfish,2011,Summer,6,12,162884,113.751360000000010,0.000000000000000,0.000000000000000,26.358000000000001,-83.572999999999993
20694,1,20694,22,large_jellyfish,2011,Summer,6,13,162885,177.210720000000010,0.000000000000000,0.000000000000000,26.286000000000001,-83.816999999999993
20695,1,20695,22,large_jellyfish,2011,Summer,6,13,162886,167.152320000000000,0.000000000000000,0.000000000000000,26.056999999999999,-83.772000000000006
20696,1,20696,22,large_jellyfish,2011,Summer,6,13,162887,120.335040000000010,0.000000000000000,0.000000000000000,26.027000000000001,-83.644999999999996
20697,1,20697,22,large_jellyfish,2011,Summer,6,13,162888,123.809760000000000,0.000000000000000,0.000000000000000,26.053999999999998,-83.593000000000004
20698,1,20698,48,large_jellyfish,2011,Summer,6,11,162872,56.875680000000003,0.000000000000000,0.000000000000000,27.699999999999999,-83.376999999999995
20699,1,20699,30,large_jellyfish,2011,Summer,6,12,162880,127.101600000000000,0.000000000000000,0.000000000000000,26.710000000000001,-83.709000000000003
20700,1,20700,65,large_jellyfish,2011,Summer,6,21,164755,75.346559999999997,0.000000000000000,0.000000000000000,28.469000000000001,-90.209999999999994
20701,1,20701,81,large_jellyfish,2011,Summer,6,23,164766,56.875680000000003,0.000000000000000,0.000000000000000,28.754999999999999,-91.650999999999996
20702,1,20702,84,large_jellyfish,2011,Summer,6,20,164746,61.813440000000000,0.000000000000000,0.000000000000000,28.920000000000002,-90.040000000000006
20703,1,20703,104,large_jellyfish,2011,Summer,6,20,164748,47.183039999999998,0.000000000000000,0.000000000000000,29.085000000000001,-89.918000000000006
20704,1,20704,105,large_jellyfish,2011,Summer,6,20,164750,40.233600000000003,0.000000000000000,0.000000000000000,29.088999999999999,-89.584000000000003
20705,1,20705,105,large_jellyfish,2011,Summer,6,20,164751,52.486559999999997,0.000000000000000,0.000000000000000,29.091000000000001,-89.844999999999999
20706,1,20706,104,large_jellyfish,2011,Summer,6,21,164752,68.579999999999998,0.000000000000000,0.000000000000000,28.994000000000000,-89.879999999999995
20707,0,20707,-1,large_jellyfish,2011,Summer,6,3,164551,66.000000000000000,0.000000000000000,0.000000000000000,29.498000000000001,-87.561999999999998
20708,1,20708,84,large_jellyfish,2011,Summer,6,21,164754,78.638400000000004,0.000000000000000,0.000000000000000,28.577999999999999,-90.195999999999998
20709,1,20709,108,large_jellyfish,2011,Summer,6,3,164552,103.000000000000000,0.000000000000000,0.000000000000000,29.271999999999998,-88.162000000000006
20710,1,20710,84,large_jellyfish,2011,Summer,6,21,164756,76.992480000000000,0.000000000000000,0.000000000000000,28.498000000000001,-90.302999999999997
20711,1,20711,64,large_jellyfish,2011,Summer,6,21,164757,92.354399999999998,0.000000000000000,0.000000000000000,28.420000000000002,-90.436000000000007
20712,1,20712,83,large_jellyfish,2011,Summer,6,21,164759,60.167520000000003,0.000000000000000,0.000000000000000,28.565999999999999,-90.462000000000003
20713,1,20713,138,large_jellyfish,2011,Summer,6,5,164567,13.167360000000000,0.000000000000000,0.000000000000000,30.184999999999999,-88.638000000000005
20714,1,20714,81,large_jellyfish,2011,Summer,6,22,164763,36.758879999999998,0.000000000000000,0.000000000000000,28.975999999999999,-91.751999999999995
20715,1,20715,81,large_jellyfish,2011,Summer,6,22,164765,55.229759999999999,0.000000000000000,0.000000000000000,28.803999999999998,-91.808000000000007
20716,1,20716,84,large_jellyfish,2011,Summer,6,21,164753,56.509920000000001,0.000000000000000,0.000000000000000,28.904000000000000,-90.108000000000004
20717,1,20717,126,large_jellyfish,2011,Summer,6,4,164559,40.233600000000003,0.000000000000000,0.000000000000000,29.646000000000001,-88.222999999999999
20718,1,20718,138,large_jellyfish,2011,Summer,6,5,164566,15.544800000000000,0.000000000000000,0.000000000000000,30.113000000000000,-88.635000000000005
20719,1,20719,138,large_jellyfish,2011,Summer,6,5,164565,16.459199999999999,0.000000000000000,0.000000000000000,30.087000000000000,-88.637000000000000
20720,1,20720,139,large_jellyfish,2011,Summer,6,5,164564,14.081759999999999,0.000000000000000,0.000000000000000,30.193999999999999,-88.269999999999996
20721,1,20721,138,large_jellyfish,2011,Summer,6,5,164563,50.000000000000000,0.000000000000000,0.000000000000000,30.061000000000000,-88.456000000000003
20722,1,20722,138,large_jellyfish,2011,Summer,6,5,164563,19.202400000000001,0.000000000000000,0.000000000000000,30.061000000000000,-88.456000000000003
20723,1,20723,125,large_jellyfish,2011,Summer,6,5,164562,31.089600000000001,0.000000000000000,0.000000000000000,29.890999999999998,-88.429000000000002
20724,1,20724,126,large_jellyfish,2011,Summer,6,3,164550,36.576000000000001,0.000000000000000,0.000000000000000,29.712000000000000,-88.114000000000004
20725,1,20725,126,large_jellyfish,2011,Summer,6,4,164560,32.918399999999998,0.000000000000000,0.000000000000000,29.901000000000000,-87.887000000000000
20726,1,20726,80,large_jellyfish,2011,Summer,6,22,164764,45.171360000000000,0.000000000000000,0.000000000000000,28.937000000000001,-91.890000000000001
20727,1,20727,125,large_jellyfish,2011,Summer,6,4,164558,38.404800000000002,0.000000000000000,0.000000000000000,29.667999999999999,-88.364999999999995
20728,1,20728,125,large_jellyfish,2011,Summer,6,4,164557,19.385280000000002,0.000000000000000,0.000000000000000,29.686000000000000,-88.674000000000007
20729,1,20729,125,large_jellyfish,2011,Summer,6,4,164556,12.801600000000001,0.000000000000000,0.000000000000000,29.582000000000001,-88.844999999999999
20730,1,20730,125,large_jellyfish,2011,Summer,6,4,164555,43.891199999999998,0.000000000000000,0.000000000000000,29.501000000000001,-88.608999999999995
20731,1,20731,108,large jellyfish,2011,Summer,6,4,164554,53.035200000000003,0.247833820932288,4.455439477434390,29.452999999999999,-88.266000000000005
20732,1,20732,108,large_jellyfish,2011,Summer,6,3,164553,89.611199999999997,0.000000000000000,0.000000000000000,29.251000000000001,-88.286000000000001
20733,1,20733,126,large_jellyfish,2011,Summer,6,4,164561,31.089600000000001,0.000000000000000,0.000000000000000,29.931000000000001,-88.140000000000001
20734,1,20734,64,large_jellyfish,2011,Fall,10,4,164795,70.225920000000002,0.000000000000000,0.000000000000000,28.459000000000000,-90.680999999999997
20735,1,20735,100,large_jellyfish,2011,Fall,10,6,164802,33.467039999999997,0.000000000000000,0.000000000000000,29.053000000000001,-92.078999999999994
20736,1,20736,81,large_jellyfish,2011,Summer,6,23,164767,49.560479999999998,0.000000000000000,0.000000000000000,28.731000000000002,-91.412000000000006
20737,1,20737,80,large_jellyfish,2011,Fall,10,6,164803,46.817279999999997,0.000000000000000,0.000000000000000,28.948000000000000,-92.234999999999999
20738,1,20738,81,large_jellyfish,2011,Summer,6,22,164761,26.700479999999999,0.000000000000000,0.000000000000000,28.943000000000001,-91.456000000000003
20739,1,20739,84,large_jellyfish,2011,Fall,10,4,164791,56.144159999999999,0.000000000000000,0.000000000000000,28.715000000000000,-90.251000000000005
20740,1,20740,82,large_jellyfish,2011,Fall,10,5,164792,33.467039999999997,0.000000000000000,0.000000000000000,28.655000000000001,-90.872000000000000
20741,1,20741,80,large_jellyfish,2011,Fall,10,6,164804,50.109119999999997,0.000000000000000,0.000000000000000,28.914999999999999,-92.213999999999999
