OBJECTID,Join_Count,join_distance,TARGET_FID,FID_jelly_,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,FID_jell_1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2,FID_jell_2,agg_grp_13,year_12_13,month_1_13,day_12_13,stationid1,use_pop__3,use_biom_3,depth_m_13,biomass__3,pop_den__3,decslat__3,decslon__3
45,1,1415.730635664510400,45,12952,large jellyfish,1983,7,9,30935,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.099000000000000,-96.826999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22459,large jellyfish,1999,6,27,64734,0.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,27.096499999999999,-96.813000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
46,1,2389.962950375187600,46,12963,large jellyfish,1983,7,11,30946,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.103999999999999,-96.881000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5591,large jellyfish,2014,6,11,202253,0.000000000000000,0.000000000000000,52.600000000000001,0.000000000000000,0.000000000000000,27.125000000000000,-96.886499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
47,1,346.884587166895980,47,12961,large jellyfish,1983,7,11,30944,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.137000000000000,-97.043000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25595,large jellyfish,1996,10,16,76532,0.000000000000000,0.000000000000000,36.600000000000001,0.000000000000000,0.000000000000000,27.134000000000000,-97.043999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
48,1,460.241088319773950,48,12975,large jellyfish,1982,7,11,30958,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.140000000000001,-97.250000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10739,large jellyfish,2016,6,12,211712,0.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,27.143500000000000,-97.247500000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
49,1,2541.389384396325600,49,15484,large jellyfish,1986,11,20,39670,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.164999999999999,-96.685000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23513,large jellyfish,1997,10,18,66848,0.000000000000000,0.000000000000000,80.099999999999994,0.000000000000000,0.000000000000000,27.185500000000001,-96.673500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
50,0,-1.000000000000000,50,15489,large jellyfish,1986,11,21,39675,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.167000000000002,-96.349999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,858.297008210325770,51,12951,large jellyfish,1983,7,9,30934,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.169000000000000,-96.724999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26733,large jellyfish,2005,10,15,82703,0.000000000000000,0.000000000000000,73.000000000000000,0.000000000000000,0.000000000000000,27.176500000000001,-96.722835000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
52,1,2055.569692978101100,52,12962,large jellyfish,1983,7,11,30945,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.198000000000000,-97.028000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13444,large jellyfish,1993,10,18,35181,0.000000000000000,0.000000000000000,38.000000000000000,0.000000000000000,0.000000000000000,27.213999999999999,-97.017499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
53,0,-1.000000000000000,53,15488,large jellyfish,1986,11,21,39674,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.198000000000000,-96.331999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,2447.668817491303800,54,15485,large jellyfish,1986,11,20,39671,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.215000000000000,-96.599999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4220,large jellyfish,1998,10,18,18958,0.000000000000000,0.000000000000000,93.000000000000000,0.000000000000000,0.000000000000000,27.196500000000000,-96.586500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
55,1,1250.298411875827900,55,15494,large jellyfish,1986,11,21,39680,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.228000000000002,-97.183000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10385,large jellyfish,1988,10,23,21004,0.054255877778841,0.000000000000000,27.000000000000000,0.000000000000000,1.464908700028700,27.231500000000000,-97.194999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
56,0,-1.000000000000000,56,15487,large jellyfish,1986,11,21,39673,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.231999999999999,-96.352000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,2295.917339322270000,57,12977,large jellyfish,1982,7,12,30960,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.257999999999999,-97.238000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22189,large jellyfish,1994,10,16,64411,0.032553526667305,0.003255352666730,23.800000000000001,0.077477393468185,0.774773934681847,27.263000000000002,-97.215500000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
58,1,1802.995362128313200,58,15486,large jellyfish,1986,11,20,39672,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.280000000000001,-96.436999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25952,large jellyfish,2006,10,14,78855,0.000000000000000,0.000000000000000,114.000000000000000,0.000000000000000,0.000000000000000,27.275500000000001,-96.454499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
59,1,2726.697142987179200,59,12949,large jellyfish,1983,7,8,30932,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.283000000000001,-97.085999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10389,large jellyfish,1988,10,23,21010,0.000000000000000,0.000000000000000,33.000000000000000,0.000000000000000,0.000000000000000,27.263999999999999,-97.068500000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
60,1,554.205866665898380,60,15483,large jellyfish,1986,11,20,39669,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.317000000000000,-96.667000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7312,large jellyfish,2010,7,7,204736,0.000000000000000,0.000000000000000,69.700000000000003,0.000000000000000,0.000000000000000,27.320499999999999,-96.671000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
61,1,843.025696271541280,61,12948,large jellyfish,1983,7,8,30931,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.327999999999999,-97.192999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11644,large jellyfish,2017,6,12,215345,0.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,27.328499999999998,-97.184500000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
62,1,1784.602975285912900,62,12950,large jellyfish,1983,7,9,30933,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.341999999999999,-96.869000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6170,large jellyfish,2015,10,12,202980,0.000000000000000,0.000000000000000,46.500000000000000,0.000000000000000,0.000000000000000,27.341000000000001,-96.887000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
63,1,508.360869259762640,63,12978,large jellyfish,1982,7,12,30961,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.372000000000000,-97.004999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2596,large jellyfish,2004,6,22,15065,0.000000000000000,0.000000000000000,33.600000000000001,0.000000000000000,0.000000000000000,27.367500000000000,-97.004000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
64,1,2739.917980579772100,64,15482,large jellyfish,1986,11,20,39668,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.382000000000001,-96.683000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26746,large jellyfish,2005,10,17,82723,0.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,0.000000000000000,27.405999999999999,-96.676334999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
65,1,166.214749881066380,65,12914,large jellyfish,1982,7,1,30865,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.399999999999999,-97.045000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23502,large jellyfish,1997,10,17,66837,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,27.398499999999999,-97.045000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
66,1,1699.588810652954600,66,12979,large jellyfish,1982,7,12,30962,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.475000000000001,-96.802000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5347,large jellyfish,2013,6,12,201887,0.000000000000000,0.000000000000000,44.100000000000001,0.000000000000000,0.000000000000000,27.465499999999999,-96.815500000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
67,1,2108.760311228757000,67,12945,large jellyfish,1983,7,8,30928,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.481999999999999,-96.924999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11645,large jellyfish,2017,6,13,215346,0.000000000000000,0.000000000000000,35.799999999999997,0.000000000000000,0.000000000000000,27.470500000000001,-96.908000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
68,0,-1.000000000000000,68,15464,large jellyfish,1986,11,19,39651,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.481999999999999,-96.266999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,1410.710041154877400,69,12942,large jellyfish,1983,7,7,30925,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.509000000000000,-96.751000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3392,large jellyfish,1998,6,25,18012,0.000000000000000,0.000000000000000,45.700000000000003,0.000000000000000,0.000000000000000,27.511500000000002,-96.765000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
70,1,741.003943331417190,70,12944,large jellyfish,1983,7,8,30927,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.513000000000002,-96.843999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25018,large jellyfish,2000,6,28,70433,0.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,27.513000000000002,-96.836500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,1,2975.042386460918400,71,12937,large jellyfish,1983,7,6,30920,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.558000000000000,-96.409999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4543,large jellyfish,1984,7,9,19362,0.000000000000000,0.000000000000000,83.000000000000000,0.000000000000000,0.000000000000000,27.533999999999999,-96.423500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
72,1,121.315425999982320,72,15481,large jellyfish,1986,11,20,39667,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.567000000000000,-96.951999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23008,large jellyfish,1995,10,20,66224,0.206172335559595,0.016276763333652,29.300000000000001,0.476909165676009,6.040849431896130,27.565999999999999,-96.951499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
73,1,2459.654252265544100,73,15480,large jellyfish,1986,11,20,39666,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.567000000000000,-96.802000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24279,large jellyfish,2003,6,21,68985,0.000000000000000,0.000000000000000,36.600000000000001,0.000000000000000,0.000000000000000,27.571000000000002,-96.826499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
74,1,1320.386514112690300,74,12943,large jellyfish,1983,7,7,30926,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.568999999999999,-96.754999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4542,large jellyfish,1984,7,9,19361,0.000000000000000,0.000000000000000,45.700000000000003,0.000000000000000,0.000000000000000,27.557500000000001,-96.751499999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
