OBJECTID,Join_Count,join_dist,TARGET_FID,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly_,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2
753,1,243.557401633974650,753,large jellyfish,1982,6,17,69419,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
754,1,2504.785180111978200,754,large jellyfish,1982,6,17,69420,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.038000000000000,-90.974999999999994,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
755,0,-1.000000000000000,755,large jellyfish,1982,6,18,69421,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.568999999999999,-92.031999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1,760.844414917559330,756,large jellyfish,1982,6,18,69422,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.417000000000002,-92.116000000000000,,,,,,,,,,,,,,,large jellyfish,2015,11,10,179665,0.000000000000000,0.000000000000000,4.700000000000000,0.000000000000000,0.000000000000000,29.419000000000000,-92.108500000000006
757,1,2623.554158861586500,757,large jellyfish,1982,6,18,69423,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.309999999999999,-92.143000000000001,,,,,,,,,,,,,,,large jellyfish,2000,7,2,14472,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.309500000000000,-92.170000000000002
758,1,898.313868824720660,758,large jellyfish,1982,6,18,69424,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.172999999999998,-92.150000000000006,,,,,,,,,,,,,,,large jellyfish,1992,7,7,62660,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.165500000000002,-92.153499999999994
759,1,860.430169151463470,759,large jellyfish,1982,6,18,69425,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.157000000000000,-92.156999999999996,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
760,1,711.537470233291860,760,large jellyfish,1982,6,22,69429,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.699999999999999,-93.367000000000004,,,,,,,,,,,,,,,large jellyfish,1996,7,7,59474,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.696999999999999,-93.373500000000007
761,1,0.000000000000000,761,large jellyfish,1982,6,22,69431,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
762,1,3010.933782698097300,762,large jellyfish,1982,6,22,69433,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.975000000000001,-90.965000000000003,,,,,,,,,,,,,,,large jellyfish,2015,10,19,179657,0.000000000000000,0.000000000000000,7.200000000000000,0.000000000000000,0.000000000000000,28.998500000000000,-90.980500000000006
763,1,1106.766016945865200,763,large jellyfish,1982,6,22,69434,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.024999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
764,1,243.557401633974650,764,large jellyfish,1982,6,22,69435,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
765,1,345.398521070497280,765,large jellyfish,1982,6,22,69436,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
766,1,2504.785180111978200,766,large jellyfish,1982,6,22,69437,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.038000000000000,-90.974999999999994,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
767,1,0.000000000000000,767,large jellyfish,1982,6,22,69439,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
768,1,1330.042847144883100,768,large jellyfish,1982,6,22,69440,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.062999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
769,0,-1.000000000000000,769,large jellyfish,1982,6,23,69441,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1,2845.274357110425600,770,large jellyfish,1982,6,23,69442,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.259000000000000,-89.915000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
771,1,1726.045278015841900,771,large jellyfish,1982,6,23,69443,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
772,1,1647.742575884507500,772,large jellyfish,1982,6,23,69444,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.245000000000001,-89.897999999999996,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
773,1,1163.816737183835400,773,large jellyfish,1982,6,23,69445,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
774,0,-1.000000000000000,774,large jellyfish,1982,6,24,69446,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.568999999999999,-92.031999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,
775,1,760.844414917559330,775,large jellyfish,1982,6,24,69447,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.417000000000002,-92.116000000000000,,,,,,,,,,,,,,,large jellyfish,2015,11,10,179665,0.000000000000000,0.000000000000000,4.700000000000000,0.000000000000000,0.000000000000000,29.419000000000000,-92.108500000000006
776,1,2623.554158861586500,776,large jellyfish,1982,6,24,69448,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.309999999999999,-92.143000000000001,,,,,,,,,,,,,,,large jellyfish,2000,7,2,14472,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.309500000000000,-92.170000000000002
777,1,898.313868824720660,777,large jellyfish,1982,6,24,69449,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.172999999999998,-92.150000000000006,,,,,,,,,,,,,,,large jellyfish,1992,7,7,62660,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.165500000000002,-92.153499999999994
778,1,860.430169151463470,778,large jellyfish,1982,6,24,69450,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.157000000000000,-92.156999999999996,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
779,0,-1.000000000000000,779,large jellyfish,1982,6,29,69451,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1,2845.274357110425600,780,large jellyfish,1982,6,29,69452,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.259000000000000,-89.915000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
781,1,1726.045278015841900,781,large jellyfish,1982,6,29,69453,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
782,1,1647.742575884507500,782,large jellyfish,1982,6,29,69454,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.245000000000001,-89.897999999999996,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
783,1,1163.816737183835400,783,large jellyfish,1982,6,29,69455,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
784,1,711.537470233291860,784,large jellyfish,1982,6,30,69459,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.699999999999999,-93.367000000000004,,,,,,,,,,,,,,,large jellyfish,1996,7,7,59474,0.000000000000000,0.000000000000000,7.300000000000000,0.000000000000000,0.000000000000000,29.696999999999999,-93.373500000000007
785,1,0.000000000000000,785,large jellyfish,1982,6,30,69460,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
786,1,1106.766016945865200,786,large jellyfish,1982,6,30,69461,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.024999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
787,1,345.398521070497280,787,large jellyfish,1982,6,30,69462,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
788,1,1330.042847144883100,788,large jellyfish,1982,6,30,69463,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.062999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
789,1,0.000000000000000,789,large jellyfish,1982,6,30,69464,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
790,0,-1.000000000000000,790,large jellyfish,1982,7,1,69465,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.568999999999999,-92.031999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,
791,1,760.844414917559330,791,large jellyfish,1982,7,1,69466,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.417000000000002,-92.116000000000000,,,,,,,,,,,,,,,large jellyfish,2015,11,10,179665,0.000000000000000,0.000000000000000,4.700000000000000,0.000000000000000,0.000000000000000,29.419000000000000,-92.108500000000006
792,1,3010.933782698097300,792,large jellyfish,1982,7,1,69468,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.975000000000001,-90.965000000000003,,,,,,,,,,,,,,,large jellyfish,2015,10,19,179657,0.000000000000000,0.000000000000000,7.200000000000000,0.000000000000000,0.000000000000000,28.998500000000000,-90.980500000000006
793,1,898.313868824720660,793,large jellyfish,1982,7,1,69469,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.172999999999998,-92.150000000000006,,,,,,,,,,,,,,,large jellyfish,1992,7,7,62660,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.165500000000002,-92.153499999999994
794,1,243.557401633974650,794,large jellyfish,1982,7,1,69470,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
795,1,2504.785180111978200,795,large jellyfish,1982,7,1,69471,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.038000000000000,-90.974999999999994,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
796,1,860.430169151463470,796,large jellyfish,1982,7,1,69472,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.157000000000000,-92.156999999999996,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
797,1,2623.554158861586500,797,large jellyfish,1982,7,1,69474,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.309999999999999,-92.143000000000001,,,,,,,,,,,,,,,large jellyfish,2000,7,2,14472,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.309500000000000,-92.170000000000002
798,0,-1.000000000000000,798,large jellyfish,1982,7,7,69475,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
799,1,2845.274357110425600,799,large jellyfish,1982,7,7,69476,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.259000000000000,-89.915000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
800,1,1726.045278015841900,800,large jellyfish,1982,7,7,69477,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
801,1,1647.742575884507500,801,large jellyfish,1982,7,7,69478,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.245000000000001,-89.897999999999996,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
802,1,1163.816737183835400,802,large jellyfish,1982,7,7,69479,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
803,1,3010.933782698097300,803,large jellyfish,1982,7,8,69481,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.975000000000001,-90.965000000000003,,,,,,,,,,,,,,,large jellyfish,2015,10,19,179657,0.000000000000000,0.000000000000000,7.200000000000000,0.000000000000000,0.000000000000000,28.998500000000000,-90.980500000000006
804,1,243.557401633974650,804,large jellyfish,1982,7,8,69482,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
805,1,2504.785180111978200,805,large jellyfish,1982,7,8,69483,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.038000000000000,-90.974999999999994,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
806,1,0.000000000000000,806,large jellyfish,1982,7,8,69485,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
807,1,1106.766016945865200,807,large jellyfish,1982,7,8,69486,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.024999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
808,1,345.398521070497280,808,large jellyfish,1982,7,8,69487,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
809,1,1330.042847144883100,809,large jellyfish,1982,7,8,69488,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.062999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
810,1,0.000000000000000,810,large jellyfish,1982,7,8,69489,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
811,0,-1.000000000000000,811,large jellyfish,1982,7,9,69490,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.568999999999999,-92.031999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,
812,1,760.844414917559330,812,large jellyfish,1982,7,9,69491,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.417000000000002,-92.116000000000000,,,,,,,,,,,,,,,large jellyfish,2015,11,10,179665,0.000000000000000,0.000000000000000,4.700000000000000,0.000000000000000,0.000000000000000,29.419000000000000,-92.108500000000006
813,1,2623.554158861586500,813,large jellyfish,1982,7,9,69492,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.309999999999999,-92.143000000000001,,,,,,,,,,,,,,,large jellyfish,2000,7,2,14472,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.309500000000000,-92.170000000000002
814,1,898.313868824720660,814,large jellyfish,1982,7,9,69493,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.172999999999998,-92.150000000000006,,,,,,,,,,,,,,,large jellyfish,1992,7,7,62660,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.165500000000002,-92.153499999999994
815,1,860.430169151463470,815,large jellyfish,1982,7,9,69494,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.157000000000000,-92.156999999999996,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
816,1,0.000000000000000,816,large jellyfish,1982,7,13,69495,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
817,1,1106.766016945865200,817,large jellyfish,1982,7,13,69496,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.024999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
818,1,345.398521070497280,818,large jellyfish,1982,7,13,69497,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
819,1,1330.042847144883100,819,large jellyfish,1982,7,13,69498,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.062999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
820,1,0.000000000000000,820,large jellyfish,1982,7,13,69500,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
821,1,3010.933782698097300,821,large jellyfish,1982,7,13,69501,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.975000000000001,-90.965000000000003,,,,,,,,,,,,,,,large jellyfish,2015,10,19,179657,0.000000000000000,0.000000000000000,7.200000000000000,0.000000000000000,0.000000000000000,28.998500000000000,-90.980500000000006
822,1,243.557401633974650,822,large jellyfish,1982,7,13,69502,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
823,0,-1.000000000000000,823,large jellyfish,1982,7,13,69503,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1,2504.785180111978200,824,large jellyfish,1982,7,13,69504,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.038000000000000,-90.974999999999994,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
825,1,1647.742575884507500,825,large jellyfish,1982,7,13,69505,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.245000000000001,-89.897999999999996,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
826,1,1726.045278015841900,826,large jellyfish,1982,7,13,69507,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
827,1,2845.274357110425600,827,large jellyfish,1982,7,13,69508,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.259000000000000,-89.915000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
828,1,1163.816737183835400,828,large jellyfish,1982,7,13,69509,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
829,1,433.201007647368670,829,large jellyfish,1983,3,11,700,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.149999999999999,-88.667000000000002,,,,,,,,,,,,,,,large jellyfish,1982,6,10,57614,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,30.153500000000001,-88.665000000000006
830,1,1187.217585276651300,830,large jellyfish,1983,3,12,703,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.199999999999999,-88.716999999999999,,,,,,,,,,,,,,,large jellyfish,1991,6,25,56500,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,30.191500000000001,-88.724500000000006
831,1,1883.453954371499300,831,large jellyfish,1983,3,12,707,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.149999999999999,-88.867000000000004,,,,,,,,,,,,,,,large jellyfish,2000,10,31,70927,0.000000000000000,0.000000000000000,10.400000000000000,0.000000000000000,0.000000000000000,30.146000000000001,-88.885999999999996
832,1,582.019766257301060,832,large jellyfish,1983,3,12,710,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.082999999999998,-88.933000000000007,,,,,,,,,,,,,,,large jellyfish,1985,7,18,60372,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,30.079499999999999,-88.937500000000000
833,1,336.037084092825690,833,large jellyfish,1983,3,12,714,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.067000000000000,-88.766999999999996,,,,,,,,,,,,,,,large jellyfish,1994,11,12,64640,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,30.064000000000000,-88.766499999999994
834,1,602.233500444454530,834,large jellyfish,1983,3,12,718,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.016999999999999,-88.783000000000001,,,,,,,,,,,,,,,large jellyfish,1998,11,1,10543,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,30.015499999999999,-88.777000000000001
835,1,1615.753177492195400,835,large jellyfish,1983,3,12,721,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.016999999999999,-88.650000000000006,,,,,,,,,,,,,,,large jellyfish,2009,11,7,205116,41.523831793406202,14.201150473344899,21.000000000000000,298.224159940243000,872.000467661530020,30.009000000000000,-88.664000000000001
836,1,850.436503749084070,836,large jellyfish,1983,3,22,760,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.132999999999999,-88.000000000000000,,,,,,,,,,,,,,,large jellyfish,1998,10,29,17769,0.412344671119190,0.059030395023379,19.000000000000000,1.121577505444200,7.834548751264610,30.138999999999999,-88.005499999999998
