"agg_grp"	"year"	"month"	"day"	"stationid"	"subregion_depth"	"subregion_alongshore"	"use_pop_den_no_m2"	"use_biomass_den_kg_m2"	"depth_m"	"biomass_den_kg_m3"	"pop_den_no_m3"	"decslat_ctr"	"decslon_ctr"
"large jellyfish"	2012	11	2	180075	"1_inshore"	"1_Tex"	0	0	20	0	0	26.2595	-97.075
"large jellyfish"	2012	11	2	180076	"2_shelf"	"1_Tex"	0	0	20.2	0	0	26.2425	-97.0555
"large jellyfish"	2012	11	2	180077	"2_shelf"	"1_Tex"	0	0	25.2	0	0	26.3625	-97.04
"large jellyfish"	2012	11	2	180078	"2_shelf"	"1_Tex"	0	0	20.4	0	0	26.328	-97.074415
"large jellyfish"	2012	11	2	180079	"1_inshore"	"1_Tex"	0	0	19.2	0	0	26.3315	-97.104335
"large jellyfish"	2012	11	2	180080	"1_inshore"	"1_Tex"	0	0	11.2	0	0	26.3605	-97.193165
"large jellyfish"	2012	11	2	180081	"1_inshore"	"1_Tex"	0	0	7.1	0	0	26.312	-97.190335
"large jellyfish"	2012	11	20	180082	"2_shelf"	"1_Tex"	0	0	22	0	0	25.9915	-97.075
"large jellyfish"	2012	11	20	180083	"2_shelf"	"1_Tex"	0	0	24	0	0	25.9755	-97.0585
"large jellyfish"	2012	11	20	180084	"2_shelf"	"1_Tex"	0	0	25.1	0	0	26.01	-97.027585
"large jellyfish"	2012	11	20	180085	"2_shelf"	"1_Tex"	0	0	28	0	0	26.0755	-96.992915
"large jellyfish"	2012	11	20	180086	"2_shelf"	"1_Tex"	0	0	22	0	0	26.109	-97.058
"large jellyfish"	2012	11	20	180087	"1_inshore"	"1_Tex"	0	0	19.1	0	0	26.157	-97.07225
"large jellyfish"	2012	11	20	180088	"1_inshore"	"1_Tex"	0	0	20	0	0	26.225	-97.058
"large jellyfish"	2012	11	20	180089	"2_shelf"	"1_Tex"	0	0	25	0	0	26.2395	-97.023085
"large jellyfish"	2012	11	1	180090	"1_inshore"	"1_Tex"	0	0	12	0	0	28.3915	-96.288335
"large jellyfish"	2012	11	1	180091	"1_inshore"	"1_Tex"	0	0	14	0	0	28.3735	-96.291835
"large jellyfish"	2012	11	1	180092	"1_inshore"	"1_Tex"	0	0	14	0	0	28.3585	-96.306085
"large jellyfish"	2012	11	1	180093	"1_inshore"	"1_Tex"	0	0	16	0	0	28.3405	-96.30925
"large jellyfish"	2012	11	1	180094	"1_inshore"	"1_Tex"	0.0241137234572626	0.0070894346964352	12.1	0.0857821598268659	0.291776053832877	28.443	-96.222585
"large jellyfish"	2012	11	1	180095	"1_inshore"	"1_Tex"	0	0	12.1	0	0	28.4915	-96.126665
"large jellyfish"	2012	11	1	180096	"1_inshore"	"1_Tex"	0	0	16.1	0	0	28.444	-96.104835
"large jellyfish"	2012	11	1	180097	"1_inshore"	"1_Tex"	0	0	19	0	0	28.4075	-96.075915
"large jellyfish"	2012	11	19	180098	"1_inshore"	"1_Tex"	0	0	17.3	0	0	28.3065	-96.34375
"large jellyfish"	2012	11	19	180099	"1_inshore"	"1_Tex"	0	0	18.2	0	0	28.292	-96.340085
"large jellyfish"	2012	11	19	180100	"1_inshore"	"1_Tex"	0	0	13.1	0	0	28.3065	-96.39375
"large jellyfish"	2012	11	19	180101	"1_inshore"	"1_Tex"	0	0	10	0	0	28.2755	-96.456915
"large jellyfish"	2012	11	19	180102	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.1895	-96.44375
"large jellyfish"	2012	11	19	180103	"2_shelf"	"1_Tex"	0	0	23.4	0	0	28.1755	-96.39175
"large jellyfish"	2012	11	19	180104	"2_shelf"	"1_Tex"	0	0	23	0	0	28.239	-96.3095
"large jellyfish"	2012	11	19	180105	"2_shelf"	"1_Tex"	0	0	22.2	0	0	28.2745	-96.256915
"large jellyfish"	2012	11	1	180106	"1_inshore"	"2_Lou"	0	0	2	0	0	29.67	-93.857165
"large jellyfish"	2012	11	1	180107	"1_inshore"	"2_Lou"	0	0	4	0	0	29.658	-93.926335
"large jellyfish"	2012	11	1	180108	"1_inshore"	"1_Tex"	0	0	7	0	0	29.607	-94.0385
"large jellyfish"	2012	11	1	180109	"1_inshore"	"2_Lou"	0	0	6.4	0	0	29.608	-93.961335
"large jellyfish"	2012	11	1	180110	"1_inshore"	"2_Lou"	0	0	11.3	0	0	29.5415	-93.9075
"large jellyfish"	2012	11	1	180111	"1_inshore"	"2_Lou"	0	0	12	0	0	29.525	-93.8915
"large jellyfish"	2012	11	1	180112	"1_inshore"	"2_Lou"	0	0	12	0	0	29.5425	-93.8735
"large jellyfish"	2012	11	1	180113	"1_inshore"	"2_Lou"	0	0	11	0	0	29.5595	-93.87525
"large jellyfish"	2012	11	18	180114	"1_inshore"	"2_Lou"	0	0	5.2	0	0	29.673	-93.809
"large jellyfish"	2012	11	18	180115	"1_inshore"	"2_Lou"	0	0	3.3	0	0	29.707	-93.789335
"large jellyfish"	2012	11	18	180116	"1_inshore"	"2_Lou"	0	0	3	0	0	29.7405	-93.676585
"large jellyfish"	2012	11	18	180117	"1_inshore"	"2_Lou"	0	0	8	0	0	29.675	-93.709415
"large jellyfish"	2012	11	18	180118	"1_inshore"	"2_Lou"	0	0	8	0	0	29.6585	-93.74375
"large jellyfish"	2012	11	18	180119	"1_inshore"	"2_Lou"	0	0	8	0	0	29.626	-93.790915
"large jellyfish"	2012	11	18	180120	"1_inshore"	"2_Lou"	0	0	11	0	0	29.5735	-93.754835
"large jellyfish"	2012	11	18	180121	"1_inshore"	"2_Lou"	0	0	11.3	0	0	29.5745	-93.8285
"large jellyfish"	2012	11	7	180122	"1_inshore"	"1_Tex"	0	0	11.4	0	0	29.318	-94.656415
"large jellyfish"	2012	11	7	180123	"1_inshore"	"1_Tex"	0	0	8.2	0	0	29.2935	-94.706835
"large jellyfish"	2012	11	7	180124	"1_inshore"	"1_Tex"	0	0	12.2	0	0	29.301	-94.625585
"large jellyfish"	2012	11	7	180125	"1_inshore"	"1_Tex"	0	0	13	0	0	29.323	-94.55875
"large jellyfish"	2012	11	7	180126	"1_inshore"	"1_Tex"	0	0	12	0	0	29.3795	-94.541915
"large jellyfish"	2012	11	7	180127	"1_inshore"	"1_Tex"	0	0	12	0	0	29.408	-94.476335
"large jellyfish"	2012	11	7	180128	"1_inshore"	"1_Tex"	0.0260428213338436	5.20856426676872e-05	9	0.000468770784009185	0.234385392004592	29.375	-94.641415
"large jellyfish"	2012	11	7	180129	"1_inshore"	"1_Tex"	0	0	8	0	0	29.3945	-94.65925
"large jellyfish"	2012	11	19	180130	"1_inshore"	"1_Tex"	0	0	11	0	0	29.226	-94.742585
"large jellyfish"	2012	11	19	180131	"1_inshore"	"1_Tex"	0	0	12	0	0	29.204	-94.793665
"large jellyfish"	2012	11	19	180132	"1_inshore"	"1_Tex"	0	0	10	0	0	29.195	-94.892165
"large jellyfish"	2012	11	19	180133	"1_inshore"	"1_Tex"	0	0	12.2	0	0	29.1705	-94.877
"large jellyfish"	2012	11	19	180134	"1_inshore"	"1_Tex"	0	0	15.2	0	0	29.1275	-94.827165
"large jellyfish"	2012	11	19	180135	"1_inshore"	"1_Tex"	0	0	17	0	0	29.106	-94.81175
"large jellyfish"	2012	11	19	180136	"1_inshore"	"1_Tex"	0	0	14	0	0	29.2105	-94.71075
"large jellyfish"	2012	11	19	180137	"1_inshore"	"1_Tex"	0	0	13	0	0	29.257	-94.64325
"large jellyfish"	2012	11	1	180138	"1_inshore"	"1_Tex"	0	0	10	0	0	27.889	-96.994085
"large jellyfish"	2012	11	1	180139	"1_inshore"	"1_Tex"	0	0	8	0	0	27.924	-96.972335
"large jellyfish"	2012	11	1	180140	"1_inshore"	"1_Tex"	0	0	15.2	0	0	27.894	-96.90375
"large jellyfish"	2012	11	1	180141	"1_inshore"	"1_Tex"	0	0	16	0	0	27.876	-96.908335
"large jellyfish"	2012	11	1	180142	"1_inshore"	"1_Tex"	0	0	20	0	0	27.877	-96.836835
"large jellyfish"	2012	11	1	180143	"1_inshore"	"1_Tex"	0	0	20	0	0	27.859	-96.859835
"large jellyfish"	2012	11	1	180144	"2_shelf"	"1_Tex"	0	0	21	0	0	27.8365	-96.853915
"large jellyfish"	2012	11	1	180145	"2_shelf"	"1_Tex"	0	0	22	0	0	27.8105	-96.8715
"large jellyfish"	2012	11	26	180146	"1_inshore"	"1_Tex"	0	0	9	0	0	27.809	-97.039335
"large jellyfish"	2012	11	26	180147	"1_inshore"	"1_Tex"	0	0	16	0	0	27.691	-97.073915
"large jellyfish"	2012	11	26	180148	"1_inshore"	"1_Tex"	0	0	13	0	0	27.708	-97.105335
"large jellyfish"	2012	11	26	180149	"1_inshore"	"1_Tex"	0	0	8	0	0	27.673	-97.157915
"large jellyfish"	2012	11	26	180150	"1_inshore"	"1_Tex"	0	0	20	0	0	27.6415	-97.057915
"large jellyfish"	2012	11	26	180151	"2_shelf"	"1_Tex"	0	0	23	0	0	27.6745	-96.973
"large jellyfish"	2012	11	26	180152	"2_shelf"	"1_Tex"	0	0	21	0	0	27.7075	-96.991835
"large jellyfish"	2012	11	26	180153	"1_inshore"	"1_Tex"	0	0	19.4	0	0	27.7755	-96.973165
"large jellyfish"	2012	6	7	180154	"1_inshore"	"1_Tex"	0	0	20	0	0	26.278	-97.089
"large jellyfish"	2012	6	7	180155	"2_shelf"	"1_Tex"	0	0	21	0	0	26.273	-97.057165
"large jellyfish"	2012	6	7	180156	"2_shelf"	"1_Tex"	0	0	21.1	0	0	26.31	-97.0705
"large jellyfish"	2012	6	7	180157	"1_inshore"	"1_Tex"	0	0	17.3	0	0	26.3415	-97.12
"large jellyfish"	2012	6	7	180158	"1_inshore"	"1_Tex"	0	0	17	0	0	26.353	-97.15675
"large jellyfish"	2012	6	7	180159	"1_inshore"	"1_Tex"	0	0	5.1	0	0	26.3085	-97.1915
"large jellyfish"	2012	6	7	180160	"1_inshore"	"1_Tex"	0	0	17	0	0	26.2855	-97.13775
"large jellyfish"	2012	6	7	180161	"1_inshore"	"1_Tex"	0	0	19	0	0	26.2745	-97.125165
"large jellyfish"	2012	6	18	180162	"1_inshore"	"1_Tex"	0	0	12	0	0	26.056	-97.139335
"large jellyfish"	2012	6	18	180163	"1_inshore"	"1_Tex"	0	0	14.1	0	0	26.009	-97.124
"large jellyfish"	2012	6	18	180164	"1_inshore"	"1_Tex"	0	0	20	0	0	25.9905	-97.089085
"large jellyfish"	2012	6	18	180165	"2_shelf"	"1_Tex"	0	0	26.2	0	0	25.9955	-97.021335
"large jellyfish"	2012	6	18	180166	"2_shelf"	"1_Tex"	0	0	26.1	0	0	26.025	-97.0225
"large jellyfish"	2012	6	18	180167	"2_shelf"	"1_Tex"	0	0	25	0	0	26.1075	-97.027415
"large jellyfish"	2012	6	18	180168	"1_inshore"	"1_Tex"	0	0	19	0	0	26.173	-97.088915
"large jellyfish"	2012	6	18	180169	"1_inshore"	"1_Tex"	0	0	12	0	0	26.0955	-97.142415
"large jellyfish"	2012	7	6	180170	"2_shelf"	"1_Tex"	0	0	21	0	0	26.1595	-97.05775
"large jellyfish"	2012	7	6	180171	"2_shelf"	"1_Tex"	0	0	23	0	0	26.193	-97.0415
"large jellyfish"	2012	7	6	180172	"2_shelf"	"1_Tex"	0	0	21	0	0	26.3085	-97.07525
"large jellyfish"	2012	7	6	180173	"1_inshore"	"1_Tex"	0	0	19	0	0	26.3445	-97.10925
"large jellyfish"	2012	7	6	180174	"1_inshore"	"1_Tex"	0	0	17.4	0	0	26.326	-97.125665
"large jellyfish"	2012	7	6	180175	"1_inshore"	"1_Tex"	0	0	16.1	0	0	26.3435	-97.14225
"large jellyfish"	2012	7	6	180176	"1_inshore"	"1_Tex"	0	0	17	0	0	26.3245	-97.160585
"large jellyfish"	2012	7	6	180177	"1_inshore"	"1_Tex"	0	0	11	0	0	26.326	-97.192915
"large jellyfish"	2012	6	5	180178	"1_inshore"	"1_Tex"	0	0	5.4	0	0	28.443	-96.288915
"large jellyfish"	2012	6	5	180179	"1_inshore"	"1_Tex"	0.0723411703717877	0.000506388192602514	9.4	0.00476004901046363	0.680007001494804	28.439	-96.277415
"large jellyfish"	2012	6	5	180180	"1_inshore"	"1_Tex"	0	0	16.4	0	0	28.377	-96.254165
"large jellyfish"	2012	6	5	180181	"1_inshore"	"1_Tex"	0	0	15.2	0	0	28.425	-96.193085
"large jellyfish"	2012	6	5	180182	"1_inshore"	"1_Tex"	0	0	17	0	0	28.4105	-96.15475
"large jellyfish"	2012	6	5	180183	"1_inshore"	"1_Tex"	0	0	18.2	0	0	28.4075	-96.10825
"large jellyfish"	2012	6	5	180184	"1_inshore"	"1_Tex"	0	0	16	0	0	28.4585	-96.088335
"large jellyfish"	2012	6	5	180185	"1_inshore"	"1_Tex"	0	0	8	0	0	28.525	-96.127665
"large jellyfish"	2012	6	18	180186	"1_inshore"	"1_Tex"	0	0	9.4	0	0	28.3765	-96.34425
"large jellyfish"	2012	6	18	180187	"1_inshore"	"1_Tex"	0	0	17	0	0	28.324	-96.322
"large jellyfish"	2012	6	18	180188	"1_inshore"	"1_Tex"	0	0	10.3	0	0	28.274	-96.460415
"large jellyfish"	2012	6	18	180189	"1_inshore"	"1_Tex"	0	0	16.4	0	0	28.243	-96.43825
"large jellyfish"	2012	6	18	180190	"2_shelf"	"1_Tex"	0	0	21.3	0	0	28.205	-96.410915
"large jellyfish"	2012	6	18	180191	"2_shelf"	"1_Tex"	0	0	22.2	0	0	28.2225	-96.372585
"large jellyfish"	2012	6	18	180192	"2_shelf"	"1_Tex"	0	0	21	0	0	28.323	-96.244915
"large jellyfish"	2012	6	18	180193	"2_shelf"	"1_Tex"	0	0	21	0	0	28.3275	-96.189665
"large jellyfish"	2012	7	3	180194	"1_inshore"	"1_Tex"	0	0	12.4	0	0	28.391	-96.293165
"large jellyfish"	2012	7	3	180195	"1_inshore"	"1_Tex"	0	0	11	0	0	28.4245	-96.27275
"large jellyfish"	2012	7	3	180196	"1_inshore"	"1_Tex"	0	0	14.3	0	0	28.441	-96.195
"large jellyfish"	2012	7	3	180197	"1_inshore"	"1_Tex"	0	0	11	0	0	28.492	-96.17125
"large jellyfish"	2012	7	3	180198	"1_inshore"	"1_Tex"	0	0	15.2	0	0	28.4395	-96.14625
"large jellyfish"	2012	7	3	180199	"1_inshore"	"1_Tex"	0	0	17.3	0	0	28.4445	-96.073665
"large jellyfish"	2012	7	3	180200	"1_inshore"	"1_Tex"	0	0	18	0	0	28.376	-96.21125
"large jellyfish"	2012	7	3	180201	"1_inshore"	"1_Tex"	0	0	20	0	0	28.328	-96.25625
"large jellyfish"	2012	6	15	180202	"1_inshore"	"2_Lou"	0	0	7.3	0	0	29.6595	-93.79125
"large jellyfish"	2012	6	15	180203	"1_inshore"	"1_Tex"	0	0	4.3	0	0	29.6565	-94.010835
"large jellyfish"	2012	6	15	180204	"1_inshore"	"1_Tex"	0	0	5	0	0	29.655	-94.0415
"large jellyfish"	2012	6	15	180205	"1_inshore"	"2_Lou"	0	0	7	0	0	29.6085	-93.944585
"large jellyfish"	2012	6	15	180206	"1_inshore"	"2_Lou"	0	0	9.1	0	0	29.5745	-93.906
"large jellyfish"	2012	6	15	180207	"1_inshore"	"2_Lou"	0	0	7	0	0	29.61	-93.85925
"large jellyfish"	2012	6	15	180208	"1_inshore"	"2_Lou"	0	0	9	0	0	29.6085	-93.823415
"large jellyfish"	2012	6	15	180209	"1_inshore"	"2_Lou"	0	0	10.4	0	0	29.5945	-93.79025
"large jellyfish"	2012	6	24	180210	"1_inshore"	"2_Lou"	0	0	4	0	0	29.6895	-93.808165
"large jellyfish"	2012	6	24	180211	"1_inshore"	"2_Lou"	0	0	7	0	0	29.6905	-93.758415
"large jellyfish"	2012	6	24	180212	"1_inshore"	"2_Lou"	0	0	8	0	0	29.6725	-93.76175
"large jellyfish"	2012	6	24	180213	"1_inshore"	"2_Lou"	0	0	4	0	0	29.7375	-93.689
"large jellyfish"	2012	6	24	180214	"1_inshore"	"2_Lou"	0	0	8	0	0	29.689	-93.660165
"large jellyfish"	2012	6	24	180215	"1_inshore"	"2_Lou"	0	0	8	0	0	29.706	-93.589835
"large jellyfish"	2012	6	24	180216	"1_inshore"	"2_Lou"	0	0	11.3	0	0	29.6065	-93.593585
"large jellyfish"	2012	6	24	180217	"1_inshore"	"2_Lou"	0	0	11.3	0	0	29.6055	-93.57575
"large jellyfish"	2012	7	3	180218	"1_inshore"	"2_Lou"	0	0	12.2	0	0	29.558	-93.790335
"large jellyfish"	2012	7	3	180219	"1_inshore"	"2_Lou"	0	0	13	0	0	29.527	-93.828335
"large jellyfish"	2012	7	3	180220	"1_inshore"	"2_Lou"	0	0	12	0	0	29.54	-93.907085
"large jellyfish"	2012	7	3	180221	"1_inshore"	"2_Lou"	0	0	6.4	0	0	29.6095	-93.908415
"large jellyfish"	2012	7	3	180222	"1_inshore"	"2_Lou"	0	0	5	0	0	29.6425	-93.89025
"large jellyfish"	2012	7	3	180223	"1_inshore"	"2_Lou"	0	0	5.2	0	0	29.645	-93.92725
"large jellyfish"	2012	7	3	180224	"1_inshore"	"2_Lou"	0	0	5	0	0	29.6575	-93.924415
"large jellyfish"	2012	7	3	180225	"1_inshore"	"1_Tex"	0	0	6.4	0	0	29.626	-94.01025
"large jellyfish"	2012	6	7	180226	"1_inshore"	"1_Tex"	0	0	11.3	0	0	29.308	-94.671085
"large jellyfish"	2012	6	7	180227	"1_inshore"	"1_Tex"	0	0	4	0	0	29.405	-94.692585
"large jellyfish"	2012	6	7	180228	"1_inshore"	"1_Tex"	0	0	6.1	0	0	29.4115	-94.66175
"large jellyfish"	2012	6	7	180229	"1_inshore"	"1_Tex"	0	0	7	0	0	29.4585	-94.55925
"large jellyfish"	2012	6	7	180230	"1_inshore"	"1_Tex"	0.0260428213338436	0.00648466251212705	4	0.0259386500485082	0.104171285335374	29.477	-94.559665
"large jellyfish"	2012	6	7	180231	"1_inshore"	"1_Tex"	0	0	11	0	0	29.4065	-94.528665
"large jellyfish"	2012	6	7	180232	"1_inshore"	"1_Tex"	0	0	12	0	0	29.396	-94.476415
"large jellyfish"	2012	6	7	180233	"1_inshore"	"1_Tex"	0	0	13.1	0	0	29.346	-94.526915
"large jellyfish"	2012	6	18	180234	"1_inshore"	"1_Tex"	0	0	14	0	0	29.2925	-94.63025
"large jellyfish"	2012	6	18	180235	"1_inshore"	"1_Tex"	0	0	11	0	0	29.228	-94.775165
"large jellyfish"	2012	6	18	180236	"1_inshore"	"1_Tex"	0	0	11	0	0	29.2245	-94.81175
"large jellyfish"	2012	6	18	180237	"1_inshore"	"1_Tex"	0	0	9	0	0	29.2465	-94.827165
"large jellyfish"	2012	6	18	180238	"1_inshore"	"1_Tex"	0	0	10	0	0	29.229	-94.844165
"large jellyfish"	2012	6	18	180239	"1_inshore"	"1_Tex"	0	0	13	0	0	29.18	-94.845085
"large jellyfish"	2012	6	18	180240	"1_inshore"	"1_Tex"	0	0	15.2	0	0	29.1305	-94.82625
"large jellyfish"	2012	6	18	180241	"1_inshore"	"1_Tex"	0	0	16.2	0	0	29.179	-94.710415
"large jellyfish"	2012	7	3	180242	"1_inshore"	"1_Tex"	0	0	9	0	0	29.263	-94.737665
"large jellyfish"	2012	7	3	180243	"1_inshore"	"1_Tex"	0	0	15	0	0	29.207	-94.706665
"large jellyfish"	2012	7	3	180244	"1_inshore"	"1_Tex"	0	0	14	0	0	29.194	-94.742165
"large jellyfish"	2012	7	3	180245	"1_inshore"	"1_Tex"	0	0	13	0	0	29.2075	-94.757335
"large jellyfish"	2012	7	3	180246	"1_inshore"	"1_Tex"	0	0	11	0	0	29.2125	-94.82425
"large jellyfish"	2012	7	3	180247	"1_inshore"	"1_Tex"	0	0	13.4	0	0	29.174	-94.82375
"large jellyfish"	2012	7	3	180248	"1_inshore"	"1_Tex"	0	0	14	0	0	29.158	-94.85775
"large jellyfish"	2012	7	3	180249	"1_inshore"	"1_Tex"	0	0	16.2	0	0	29.141	-94.775165
"large jellyfish"	2012	6	5	180250	"1_inshore"	"1_Tex"	0	0	16.1	0	0	27.8235	-97.02625
"large jellyfish"	2012	6	5	180251	"1_inshore"	"1_Tex"	0	0	12.4	0	0	27.827	-97.009665
"large jellyfish"	2012	6	5	180252	"1_inshore"	"1_Tex"	0	0	14.2	0	0	27.823	-96.989085
"large jellyfish"	2012	6	5	180253	"1_inshore"	"1_Tex"	0	0	14	0	0	27.8935	-96.937835
"large jellyfish"	2012	6	5	180254	"1_inshore"	"1_Tex"	0	0	6	0	0	27.9725	-96.94425
"large jellyfish"	2012	6	5	180255	"1_inshore"	"1_Tex"	0	0	19	0	0	27.927	-96.808915
"large jellyfish"	2012	6	5	180256	"1_inshore"	"1_Tex"	0	0	17.2	0	0	27.8895	-96.889165
"large jellyfish"	2012	6	5	180257	"1_inshore"	"1_Tex"	0	0	19.4	0	0	27.827	-96.909335
"large jellyfish"	2012	6	18	180258	"1_inshore"	"1_Tex"	0	0	7	0	0	27.8065	-97.052
"large jellyfish"	2012	6	18	180259	"1_inshore"	"1_Tex"	0	0	18	0	0	27.7045	-97.04125
"large jellyfish"	2012	6	18	180260	"1_inshore"	"1_Tex"	0	0	19	0	0	27.674	-97.044165
"large jellyfish"	2012	6	18	180261	"1_inshore"	"1_Tex"	0	0	19	0	0	27.6555	-97.061665
"large jellyfish"	2012	6	18	180262	"2_shelf"	"1_Tex"	0	0	23	0	0	27.609	-97.026915
"large jellyfish"	2012	6	18	180263	"2_shelf"	"1_Tex"	0	0	21	0	0	27.674	-97.01175
"large jellyfish"	2012	6	18	180264	"2_shelf"	"1_Tex"	0	0	21.3	0	0	27.794	-96.892085
"large jellyfish"	2012	6	18	180265	"1_inshore"	"1_Tex"	0	0	18	0	0	27.79	-96.974415
"large jellyfish"	2012	7	12	180266	"1_inshore"	"1_Tex"	0	0	12.1	0	0	27.83	-97.0065
"large jellyfish"	2012	7	12	180267	"1_inshore"	"1_Tex"	0	0	11.2	0	0	27.8055	-97.02225
"large jellyfish"	2012	7	12	180268	"1_inshore"	"1_Tex"	0	0	19	0	0	27.7435	-96.99375
"large jellyfish"	2012	7	12	180269	"2_shelf"	"1_Tex"	0	0	23.1	0	0	27.6905	-96.95375
"large jellyfish"	2012	7	12	180270	"2_shelf"	"1_Tex"	0	0	23	0	0	27.5895	-97.036335
"large jellyfish"	2012	7	12	180271	"1_inshore"	"1_Tex"	0	0	19	0	0	27.6405	-97.061165
"large jellyfish"	2012	7	12	180272	"1_inshore"	"1_Tex"	0	0	17.3	0	0	27.644	-97.074085
"large jellyfish"	2012	7	12	180273	"1_inshore"	"1_Tex"	0	0	13.3	0	0	27.6435	-97.141
"large jellyfish"	2011	2	12	180306	"2_shelf"	"1_Tex"	0	0	20.1	0	0	26.2245	-97.091415
"large jellyfish"	2011	2	12	180307	"2_shelf"	"1_Tex"	0	0	20.8	0	0	26.2225	-97.059085
"large jellyfish"	2011	2	12	180308	"2_shelf"	"1_Tex"	0	0	27.6	0	0	26.2905	-97.023335
"large jellyfish"	2011	2	12	180309	"2_shelf"	"1_Tex"	0	0	22.1	0	0	26.309	-97.044165
"large jellyfish"	2011	2	12	180310	"1_inshore"	"1_Tex"	0	0	16.5	0	0	26.323	-97.14375
"large jellyfish"	2011	2	12	180311	"1_inshore"	"1_Tex"	0	0	16.8	0	0	26.324	-97.160415
"large jellyfish"	2011	2	12	180312	"1_inshore"	"1_Tex"	0	0	16.8	0	0	26.306	-97.143
"large jellyfish"	2011	2	12	180313	"1_inshore"	"1_Tex"	0	0	15.8	0	0	26.272	-97.159665
"large jellyfish"	2011	2	23	180314	"1_inshore"	"1_Tex"	0	0	13.7	0	0	25.991	-97.122835
"large jellyfish"	2011	2	23	180315	"2_shelf"	"1_Tex"	0	0	22.9	0	0	26.013	-97.060835
"large jellyfish"	2011	2	23	180316	"2_shelf"	"1_Tex"	0	0	25.7	0	0	25.9745	-97.024665
"large jellyfish"	2011	2	23	180317	"2_shelf"	"1_Tex"	0	0	23.7	0	0	26.162	-97.046085
"large jellyfish"	2011	2	23	180318	"2_shelf"	"1_Tex"	0	0	25.5	0	0	26.2075	-97.023165
"large jellyfish"	2011	2	23	180319	"2_shelf"	"1_Tex"	0	0	20.9	0	0	26.195	-97.06075
"large jellyfish"	2011	2	23	180320	"1_inshore"	"1_Tex"	0	0	18.9	0	0	26.1415	-97.106915
"large jellyfish"	2011	2	23	180321	"1_inshore"	"1_Tex"	0	0	15.1	0	0	26.144	-97.1425
"large jellyfish"	2011	2	8	180322	"1_inshore"	"1_Tex"	0	0	16.1	0	0	28.3805	-96.2065
"large jellyfish"	2011	2	8	180323	"1_inshore"	"1_Tex"	0	0	19.2	0	0	28.3385	-96.19475
"large jellyfish"	2011	2	11	180324	"1_inshore"	"1_Tex"	0	0	10.6	0	0	28.477	-96.172
"large jellyfish"	2011	2	11	180325	"1_inshore"	"1_Tex"	0	0	11.2	0	0	28.49	-96.12825
"large jellyfish"	2011	2	11	180326	"1_inshore"	"1_Tex"	0	0	8.2	0	0	28.5275	-96.104665
"large jellyfish"	2011	2	11	180327	"1_inshore"	"1_Tex"	0	0	14	0	0	28.455	-96.110335
"large jellyfish"	2011	2	11	180328	"1_inshore"	"1_Tex"	0	0	16.1	0	0	28.4425	-96.054165
"large jellyfish"	2011	2	11	180329	"1_inshore"	"1_Tex"	0	0	18.2	0	0	28.392	-96.087835
"large jellyfish"	2011	2	17	180330	"1_inshore"	"1_Tex"	0	0	12.4	0	0	28.2895	-96.409085
"large jellyfish"	2011	2	17	180331	"2_shelf"	"1_Tex"	0	0	21.6	0	0	28.1755	-96.407585
"large jellyfish"	2011	2	17	180332	"2_shelf"	"1_Tex"	0	0	22.2	0	0	28.24	-96.27625
"large jellyfish"	2011	2	17	180333	"2_shelf"	"1_Tex"	0	0	21.3	0	0	28.26	-96.291165
"large jellyfish"	2011	2	17	180334	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.2565	-96.32775
"large jellyfish"	2011	2	17	180335	"1_inshore"	"1_Tex"	0	0	19.2	0	0	28.26	-96.35825
"large jellyfish"	2011	2	17	180336	"1_inshore"	"1_Tex"	0	0	18.2	0	0	28.2745	-96.359415
"large jellyfish"	2011	2	17	180337	"1_inshore"	"1_Tex"	0	0	17.6	0	0	28.2925	-96.341
"large jellyfish"	2011	2	11	180338	"1_inshore"	"2_Lou"	0	0	9.4	0	0	29.5865	-93.844
"large jellyfish"	2011	2	11	180339	"1_inshore"	"2_Lou"	0	0	12.5	0	0	29.5415	-93.810835
"large jellyfish"	2011	2	11	180340	"1_inshore"	"2_Lou"	0	0	9.4	0	0	29.575	-93.908835
"large jellyfish"	2011	2	11	180341	"1_inshore"	"2_Lou"	0	0	11.8	0	0	29.5405	-93.941665
"large jellyfish"	2011	2	11	180342	"1_inshore"	"2_Lou"	0	0	11.5	0	0	29.5415	-93.992915
"large jellyfish"	2011	2	11	180343	"1_inshore"	"2_Lou"	0	0	10.6	0	0	29.5585	-93.976915
"large jellyfish"	2011	2	11	180344	"1_inshore"	"2_Lou"	0	0	6.4	0	0	29.6265	-93.97675
"large jellyfish"	2011	2	11	180345	"1_inshore"	"1_Tex"	0	0	3	0	0	29.6595	-94.07325
"large jellyfish"	2011	2	19	180346	"1_inshore"	"2_Lou"	0	0	7.6	0	0	29.64	-93.792415
"large jellyfish"	2011	2	19	180347	"1_inshore"	"2_Lou"	0	0	8.8	0	0	29.6265	-93.772915
"large jellyfish"	2011	2	19	180348	"1_inshore"	"2_Lou"	0.025041174359465	0.00448237021034423	11	0.0493060723137865	0.275452917954115	29.6065	-93.61025
"large jellyfish"	2011	2	19	180349	"1_inshore"	"2_Lou"	0	0	5.8	0	0	29.726	-93.642915
