"taxa","agg_grp","stationid","year","season","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
"CHRYSAORA","large jellyfish",205870,2008,"fall",11,9,29.4,28.5695,-90.6105,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205872,2008,"fall",11,9,29.4,28.919,-89.341,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205873,2008,"fall",11,9,42.8,28.926,-89.29,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205874,2008,"fall",11,9,43.9,28.9355,-89.1655,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205875,2008,"fall",11,9,84.7,28.9035,-89.1165,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205877,2008,"fall",11,14,31.8,29.947,-88.435,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205878,2008,"fall",11,15,32.4,29.9705,-88.2065,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205879,2008,"fall",11,15,34.2,29.882,-88.0745,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205880,2008,"fall",11,15,17.9,30.148,-88.1845,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205881,2008,"fall",11,15,16.3,30.1595,-88.3855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205881,2008,"fall",11,15,16.3,30.1595,-88.3855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205882,2008,"fall",11,15,16.4,30.162,-88.395,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205882,2008,"fall",11,15,16.4,30.162,-88.395,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205883,2008,"fall",11,15,16.9,30.16,-88.397,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205883,2008,"fall",11,15,16.9,30.16,-88.397,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205884,2008,"fall",11,15,14.3,30.1635,-88.4565,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205884,2008,"fall",11,15,14.3,30.1635,-88.4565,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205885,2008,"fall",11,15,16.3,30.147,-88.423,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205885,2008,"fall",11,15,16.3,30.147,-88.423,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205886,2008,"fall",11,15,15.9,30.1625,-88.4555,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205886,2008,"fall",11,15,15.9,30.1625,-88.4555,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205887,2008,"fall",11,16,14.9,30.151,-88.4605,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205887,2008,"fall",11,16,14.9,30.151,-88.4605,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205888,2008,"fall",11,16,15.9,30.154,-88.432,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205888,2008,"fall",11,16,15.9,30.154,-88.432,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205889,2008,"fall",11,16,16.3,30.1405,-88.3855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205889,2008,"fall",11,16,16.3,30.1405,-88.3855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205890,2008,"fall",11,16,38.6,29.6205,-88.1725,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205891,2008,"fall",11,16,43.9,29.5225,-88.07,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205892,2008,"fall",11,16,54.2,29.453,-88.0565,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205893,2008,"fall",11,16,88,29.363,-88.029,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205894,2008,"fall",11,16,87.2,29.3625,-88.0665,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205895,2008,"fall",11,16,77.5,29.378,-88.132,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205896,2008,"fall",11,17,55.3,29.418,-88.2195,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205897,2008,"fall",11,17,53.4,29.438,-88.266,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205898,2008,"fall",11,17,53.2,29.462,-88.333,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205899,2008,"fall",11,17,77,29.312,-88.292,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205900,2008,"fall",11,17,68.8,29.2975,-88.368,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205901,2008,"fall",11,17,80.7,29.2805,-88.408,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205902,2008,"fall",11,17,71.1,29.233,-88.6085,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205903,2008,"fall",11,17,81.5,29.144,-88.7085,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205904,2008,"fall",11,17,79.7,29.142,-88.7515,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205905,2008,"fall",11,17,36.7,29.3825,-88.808,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205906,2008,"fall",11,17,15.8,29.439,-88.9365,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205907,2008,"fall",11,17,17.1,29.4855,-88.799,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205908,2008,"fall",11,17,30.7,29.445,-88.7435,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205909,2008,"fall",11,17,54,29.441,-88.552,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205911,2008,"fall",11,17,35.9,29.5295,-88.571,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205912,2008,"fall",11,18,20.8,29.64,-88.6545,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205913,2008,"summer",6,11,23.8,30.038,-88.157,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205915,2008,"summer",6,11,28.9,29.9805,-87.947,"2_shelf","3_Fla",0,0,0,0
"CHRYSAORA","large jellyfish",205916,2008,"summer",6,11,34.6,29.848,-88.1675,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205917,2008,"summer",6,11,40.5,29.5555,-88.077,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205920,2008,"summer",6,11,82.5,29.289,-88.3045,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205921,2008,"summer",6,11,110.6,29.2455,-88.352,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205922,2008,"summer",6,11,73.3,29.2885,-88.4195,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205923,2008,"summer",6,12,74.4,29.384,-88.1125,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205924,2008,"summer",6,12,55.1,29.4505,-88.063,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205925,2008,"summer",6,12,46.1,29.5205,-88.1805,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205927,2008,"summer",6,13,91.4,29.093,-88.8725,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205928,2008,"summer",6,14,96.6,29.248,-88.4955,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205929,2008,"summer",6,14,83.6,29.2475,-88.522,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205930,2008,"summer",6,14,112.5,29.1355,-88.636,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205931,2008,"summer",6,14,84.3,29.032,-88.988,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",205932,2008,"summer",6,16,91.8,26.051,-96.4035,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205933,2008,"summer",6,16,109.7,26.267,-96.3485,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205934,2008,"summer",6,16,91.8,26.328,-96.3585,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205936,2008,"summer",6,16,73.7,26.5205,-96.595,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205938,2008,"summer",6,16,33.5,26.082,-96.934,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205939,2008,"summer",6,16,19.9,26.109,-97.0855,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205940,2008,"summer",6,17,23.9,26.007,-97.053,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205941,2008,"summer",6,17,12.2,26.113,-97.1485,"1_inshore","1_Tex",0.0125205871797325,0.00103795667719982,0.0126630714618378,0.152751163592736
"CHRYSAORA","large jellyfish",205942,2008,"summer",6,17,33.5,26.2575,-96.944,"2_shelf","1_Tex",0.0112253540232084,0.00093058184852398,0.0311744919255533,0.376049359777481
"CHRYSAORA","large jellyfish",205943,2008,"summer",6,17,42.2,26.3625,-96.8235,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205946,2008,"summer",6,17,36.7,26.468,-96.975,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205947,2008,"summer",6,17,35,26.606,-97.043,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205948,2008,"summer",6,17,27.6,26.7685,-97.181,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205949,2008,"summer",6,17,28.9,26.7985,-97.175,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205950,2008,"summer",6,17,19,26.754,-97.2795,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205951,2008,"summer",6,18,14.9,26.511,-97.2395,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205952,2008,"summer",6,18,14.8,26.515,-97.2315,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205953,2008,"summer",6,18,18.1,26.4935,-97.1875,"1_inshore","1_Tex",0.0723411703717878,0.00599708302382121,0.108547202731164,1.30937518372936
"CHRYSAORA","large jellyfish",205954,2008,"summer",6,18,14.7,26.3655,-97.1945,"1_inshore","1_Tex",0.025041174359465,0.00207591335439965,0.0305159263096749,0.368105263084135
"CHRYSAORA","large jellyfish",205955,2008,"summer",6,18,22.7,26.3185,-97.048,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205956,2008,"summer",6,18,38.4,26.4045,-96.923,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205957,2008,"summer",6,18,60.9,26.8255,-96.8455,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205960,2008,"summer",6,18,45.9,26.951,-96.9805,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205962,2008,"summer",6,19,31.4,26.819,-97.139,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205963,2008,"summer",6,19,16.8,26.732,-97.292,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205964,2008,"summer",6,19,36.6,26.4485,-96.9645,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205965,2008,"summer",6,19,54.9,26.5615,-96.7565,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205966,2008,"summer",6,19,25.8,26.842,-97.2315,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205967,2008,"summer",6,19,15.5,26.871,-97.344,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205968,2008,"summer",6,19,21.9,27.084,-97.2795,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205969,2008,"summer",6,19,15.5,27.226,-97.327,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205970,2008,"summer",6,19,17.5,27.2525,-97.3,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205971,2008,"summer",6,19,23.8,27.427,-97.1415,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205973,2008,"summer",6,20,25.6,27.3025,-97.161,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205974,2008,"summer",6,20,20.5,27.196,-97.277,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205975,2008,"summer",6,20,29.4,26.986,-97.1765,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205976,2008,"summer",6,20,34.6,27.158,-97.0675,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205978,2008,"summer",6,20,55.9,27.2555,-96.8495,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205981,2008,"summer",6,20,82.3,27.6305,-96.336,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205982,2008,"summer",6,21,59.8,27.2245,-96.814,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205984,2008,"summer",6,21,70.6,27.4225,-96.6145,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205986,2008,"summer",6,21,28.3,27.662,-96.9075,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205987,2008,"summer",6,21,30.9,27.7985,-96.7005,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205988,2008,"summer",6,21,40.2,27.881,-96.4545,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205989,2008,"summer",6,21,36.6,28.0215,-96.247,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205991,2008,"summer",6,21,27.4,28.0695,-96.405,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205992,2008,"summer",6,22,25.9,28.0405,-96.51,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205993,2008,"summer",6,22,82.7,27.6555,-96.3,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205994,2008,"summer",6,22,91.4,27.7225,-95.931,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205995,2008,"summer",6,22,105.7,27.689,-96.0105,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",205997,2008,"summer",6,22,63.9,27.8255,-95.788,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206000,2008,"summer",6,22,54.9,27.9355,-95.8425,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206004,2008,"summer",6,23,45.8,28.051,-95.8395,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206007,2008,"summer",6,23,36.9,28.1375,-95.8415,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206008,2008,"summer",6,23,16.5,28.523,-95.925,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206009,2008,"summer",6,23,18.1,28.4975,-95.9105,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206010,2008,"summer",6,23,20.3,28.5075,-95.7845,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206011,2008,"summer",6,23,11.9,28.6395,-95.8175,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206012,2008,"summer",6,23,23.3,28.5785,-95.5115,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206013,2008,"summer",6,23,28.5,28.5395,-95.343,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206015,2008,"summer",6,23,30.9,28.5235,-95.2425,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206016,2008,"summer",6,24,20.1,28.583,-95.5935,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206017,2008,"summer",6,25,12.8,29.2145,-94.8015,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206018,2008,"summer",6,26,14.6,29.229,-94.7045,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206019,2008,"summer",6,26,21.8,28.8115,-94.8665,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206020,2008,"summer",6,26,30.2,28.574,-95.1145,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206021,2008,"summer",6,26,33.6,28.522,-95.1245,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206022,2008,"summer",6,26,34.6,28.4955,-95.078,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206023,2008,"summer",6,26,24,28.744,-95.019,"2_shelf","1_Tex",0.0125205871797325,0.00103795667719982,0.0249109602527957,0.30049409231358
"CHRYSAORA","large jellyfish",206024,2008,"summer",6,26,17,29.033,-95.0015,"1_inshore","1_Tex",0.0112253540232084,0.00093058184852398,0.0158198914249077,0.190831018394543
"CHRYSAORA","large jellyfish",206025,2008,"summer",6,26,15.5,28.789,-95.395,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206026,2008,"summer",6,27,12.8,28.768,-95.4635,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206027,2008,"summer",6,27,11.7,28.7425,-95.585,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206028,2008,"summer",6,27,18.7,28.676,-95.4805,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206029,2008,"summer",6,27,37.1,28.477,-95.0405,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206030,2008,"summer",6,27,43.7,28.2825,-95.151,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206033,2008,"summer",6,27,92.9,27.9675,-94.7435,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206034,2008,"summer",6,27,70.4,27.8955,-95.481,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206036,2008,"summer",6,28,83.2,27.8405,-95.4895,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206038,2008,"summer",6,28,73.5,28.022,-95.137,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206039,2008,"summer",6,28,105.5,27.9435,-94.8165,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206041,2008,"summer",6,28,105.5,27.9535,-94.456,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206043,2008,"summer",6,28,82.8,28.009,-94.326,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206044,2008,"summer",6,29,47.9,28.3255,-94.3665,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206049,2008,"summer",6,29,64.3,28.191,-94.107,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206051,2008,"summer",6,29,82.5,28.0135,-93.8605,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206052,2008,"summer",6,29,110.1,27.9855,-93.4815,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206054,2008,"summer",6,30,73,28.1765,-93.1485,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206057,2008,"summer",6,30,55,28.3885,-93.357,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206061,2008,"summer",6,30,57.8,28.339,-93.628,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206065,2008,"summer",6,30,54.9,28.3675,-93.9135,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206068,2008,"summer",7,1,27.6,28.6855,-94.3705,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206069,2008,"summer",7,1,35.5,28.59,-94.459,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206070,2008,"summer",7,1,29.4,28.6905,-94.541,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206071,2008,"summer",7,1,24,28.791,-94.599,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206073,2008,"summer",7,1,25.9,28.8445,-94.2035,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206074,2008,"summer",7,1,32.7,28.6475,-94.1735,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206076,2008,"summer",7,1,36.6,28.5765,-93.955,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206078,2008,"summer",7,2,39.7,28.5175,-94.011,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",206079,2008,"summer",7,2,40.4,28.526,-93.6445,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206080,2008,"summer",7,2,21.8,29.0165,-93.8505,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206082,2008,"summer",7,2,31.1,28.66,-93.926,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206083,2008,"summer",7,2,34.7,28.645,-93.681,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206084,2008,"summer",7,2,26,28.7245,-93.606,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206085,2008,"summer",7,2,23.8,28.923,-93.8525,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206087,2008,"summer",7,3,15,29.24,-93.98,"1_inshore","2_Lou",0.0241137234572626,0.00199902767460707,0.029985415119106,0.361705851858939
"CHRYSAORA","large jellyfish",206089,2008,"summer",7,6,11.3,29.6365,-93.671,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206092,2008,"summer",7,6,12.6,29.5405,-92.6785,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206093,2008,"summer",7,6,12.6,29.527,-92.715,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206095,2008,"summer",7,6,14.8,29.473,-92.745,"1_inshore","2_Lou",0.0241137234572626,0.00199902767460707,0.0295856095841846,0.356883107167487
"CHRYSAORA","large jellyfish",206096,2008,"summer",7,6,17.6,29.34,-92.757,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206098,2008,"summer",7,7,16.6,29.113,-92.225,"1_inshore","2_Lou",0.0375617615391975,0.00311387003159947,0.0516902425245512,0.623525241550679
"CHRYSAORA","large jellyfish",206099,2008,"summer",7,7,16.9,29.1125,-92.222,"1_inshore","2_Lou",0.0482274469145252,0.00399805534921414,0.067567135401719,0.815043852855476
"CHRYSAORA","large jellyfish",206100,2008,"summer",7,7,13.2,29.2565,-92.4395,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206101,2008,"summer",7,7,23.6,29.1055,-92.7065,"2_shelf","2_Lou",0.0336760620696253,0.00279174554557194,0.0658851948754978,0.794755064843157
"CHRYSAORA","large jellyfish",206102,2008,"summer",7,7,26,29.0365,-92.536,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206104,2008,"summer",7,7,27.4,28.8115,-93.2835,"2_shelf","2_Lou",0.0232525190480746,0.00192763382908539,0.0528171669169397,0.637119021917244
"CHRYSAORA","large jellyfish",206105,2008,"summer",7,7,22.5,29.059,-93.529,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206107,2008,"summer",7,7,20.1,29.1655,-93.4275,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206108,2008,"summer",7,8,17.6,29.324,-93.138,"1_inshore","2_Lou",0.0125205871797325,0.00103795667719982,0.0182680375187168,0.220362334363292
"CHRYSAORA","large jellyfish",206110,2008,"summer",7,8,20,29.1815,-93.1565,"1_inshore","2_Lou",0.0108511755557682,0.000899562453573181,0.0179912490714636,0.217023511115364
"CHRYSAORA","large jellyfish",206112,2008,"summer",7,8,32.9,28.6945,-93.1255,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206113,2008,"summer",7,8,29.1,28.8075,-92.893,"2_shelf","2_Lou",0.0125205871797325,0.00103795667719982,0.0302045393065148,0.364349086930216
"CHRYSAORA","large jellyfish",206114,2008,"summer",7,8,38.2,28.7065,-92.348,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206117,2008,"summer",7,9,36.2,28.6685,-92.534,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206118,2008,"summer",7,9,29.5,28.862,-92.6865,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206120,2008,"summer",7,9,31.1,28.767,-93.0275,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206121,2008,"summer",7,9,44.3,28.5555,-93.0295,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206122,2008,"summer",7,9,45.5,28.564,-92.3805,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206124,2008,"summer",7,9,66.4,28.245,-92.473,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206127,2008,"summer",7,10,57.6,28.397,-92.652,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206130,2008,"summer",7,10,81.7,28.147,-92.6495,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206132,2008,"summer",7,10,105.9,28.044,-92.5185,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206134,2008,"summer",7,10,58,28.432,-91.886,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206137,2008,"summer",7,10,91.6,28.1185,-92.058,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206138,2008,"summer",7,11,91.4,28.128,-92.0245,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206140,2008,"summer",7,11,102.6,28.148,-91.3995,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206142,2008,"summer",7,11,92.9,28.198,-91.291,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206143,2008,"summer",7,11,73,28.2915,-91.2275,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",206146,2008,"summer",7,11,55.1,28.4565,-91.634,"2_shelf","2_Lou",0,0,0,0
